onset	duration	RT	accuracy
18.022	3.333	1.876	1
21.361	3.333	1.922	0
24.699	3.333	2.122	1
28.038	3.333	1.088	1
31.377	3.333	1.995	1
34.716	3.333	1.919	1
56.067	3.333	2.278	0
59.405	3.333	2.339	0
62.744	3.333	1.328	0
66.083	3.333	2.276	1
69.421	3.333	1.833	1
72.76	3.333	2.447	1
94.111	3.333	2.34	1
97.45	3.333	1.642	1
100.788	3.333	2.156	1
104.127	3.333	3.174	0
107.466	3.333	1.81	0
110.804	3.333	1.139	1
132.155	3.333	2.438	0
135.494	3.333	2.848	1
138.833	3.333	2.742	0
142.172	3.333	1.116	1
145.51	3.333	2.359	0
148.849	3.333	1.94	1
170.2	3.333	2.425	1
173.539	3.333	2.109	1
176.877	3.333	2.767	1
180.216	3.333	2.286	1
183.555	3.333	2.188	0
186.893	3.333	2.928	0
208.244	3.333	2.571	1
211.583	3.333	1.575	1
214.922	3.333	1.628	1
218.26	3.333	1.057	1
221.599	3.333	1.885	1
224.938	3.333	1.821	0
246.289	3.333	2.656	0
249.628	3.333	2.804	1
252.966	3.333	2.109	1
256.305	3.333	1.817	1
259.644	3.333	1.678	1
262.982	3.333	2.246	1
284.333	3.333	2.859	1
287.672	3.333	1.516	1
291.011	3.333	2.69	1
294.349	3.333	1.99	1
297.688	3.333	1.49	0
301.027	3.333	1.509	1
322.378	3.333	1.325	1
325.716	3.333	1.183	1
329.055	3.333	1.999	1
332.394	3.333	1.908	0
335.732	3.333	2.64	1
339.071	3.333	2.007	1
360.422	3.333	1.393	1
363.761	3.333	1.929	1
367.1	3.333	1.167	1
370.438	3.333	1.281	1
373.777	3.333	2.393	0
377.116	3.333	1.114	1
398.467	3.333	1.144	1
401.805	3.333	2.386	1
405.144	3.333	1.502	1
408.483	3.333	0.902	1
411.821	3.333	2.156	1
415.16	3.333	1.873	1
436.511	3.333	2.068	1
439.85	3.333	1.403	0
443.188	3.333	1.804	0
446.527	3.333	2.75	1
449.866	3.333	NaN	NaN
453.205	3.333	0.071	1
