onset	duration	RT	accuracy
18.018	3.333	2.579	1
21.36	3.333	2.896	1
24.701	3.333	2.226	1
28.042	3.333	2.873	1
31.384	3.333	2.072	1
34.725	3.333	2.099	1
56.082	3.333	1.809	1
59.423	3.333	2.056	1
62.765	3.333	3.111	1
66.106	3.333	2.724	1
69.447	3.333	2.417	1
72.789	3.333	2.083	1
94.145	3.333	2.546	1
97.487	3.333	NaN	NaN
100.828	3.333	0.401	0
104.169	3.333	3.04	1
107.511	3.333	1.754	1
110.852	3.333	2.757	1
132.209	3.333	2.207	1
135.55	3.333	NaN	NaN
138.891	3.333	0.021	0
142.233	3.333	2.665	0
145.574	3.333	2.077	1
148.916	3.333	3.127	1
170.272	3.333	2.925	1
173.614	3.333	3.082	1
176.955	3.333	3.068	1
180.296	3.333	1.523	1
183.638	3.333	2.934	1
186.979	3.333	2.15	1
208.336	3.333	NaN	NaN
211.677	3.333	3.102	1
215.018	3.333	2.219	1
218.36	3.333	2.536	1
221.701	3.333	2.339	1
225.042	3.333	2.232	1
246.399	3.333	3.116	1
249.74	3.333	2.014	1
253.082	3.333	2.326	1
256.423	3.333	3.087	1
259.764	3.333	2.824	1
263.106	3.333	2.27	1
284.462	3.333	2.196	1
287.804	3.333	1.74	1
291.145	3.333	2.321	1
294.487	3.333	2.598	1
297.828	3.333	1.714	1
301.169	3.333	1.784	1
322.526	3.333	2.335	1
325.867	3.333	2.321	1
329.208	3.333	1.885	1
332.55	3.333	3.102	1
335.891	3.333	2.509	1
339.233	3.333	1.628	1
360.589	3.333	2.538	1
363.931	3.333	2.068	1
367.272	3.333	1.71	1
370.614	3.333	2.241	1
373.955	3.333	1.957	1
377.296	3.333	2.925	1
398.653	3.333	2.142	1
401.994	3.333	1.999	1
405.336	3.333	1.657	1
408.677	3.333	2.623	1
412.018	3.333	2.431	0
415.36	3.333	1.877	1
436.716	3.333	2.283	1
440.058	3.333	NaN	NaN
443.399	3.333	0.203	1
446.74	3.333	1.916	1
450.082	3.333	1.865	1
453.423	3.333	1.722	1
