onset	duration	RT	accuracy
18.231	6.7	0.498	1
24.906	6.7	0.38	1
31.58	6.7	0.251	1
56.478	6.7	0.583	1
63.153	6.7	0.381	1
69.827	6.7	0.352	1
94.725	6.7	0.322	1
101.399	6.7	0.296	1
108.074	6.7	0.28	1
132.972	6.7	0.301	1
139.646	6.7	0.334	0
146.32	6.7	0.793	0
171.218	6.7	0.368	1
177.893	6.7	0.39	0
184.567	6.7	0.359	1
209.465	6.7	0.539	1
216.14	6.7	0.413	1
222.814	6.7	0.183	1
247.712	6.7	0.484	1
254.386	6.7	0.632	1
261.061	6.7	0.819	0
285.959	6.7	0.389	1
292.633	6.7	0.601	1
299.308	6.7	0.975	1
324.206	6.7	0.335	1
330.88	6.7	0.427	1
337.554	6.7	0.373	0
362.452	6.7	NaN	NaN
369.127	6.7	0.296	1
375.801	6.7	0.329	1
400.699	6.7	0.345	1
407.374	6.7	NaN	NaN
414.048	6.7	0.309	1
438.946	6.7	0.353	1
445.62	6.7	0.326	1
452.295	6.7	0.304	0
