onset	duration	RT	accuracy
18.031	3.333	2.504	1
21.37	3.333	2.789	1
24.709	3.333	1.942	1
28.048	3.333	2.379	1
31.386	3.333	1.632	1
34.725	3.333	2.462	1
56.076	3.333	2.093	1
59.415	3.333	2.015	1
62.753	3.333	2.123	1
66.092	3.333	2.393	0
69.431	3.333	3.083	1
72.769	3.333	2.198	1
94.12	3.333	2.247	1
97.459	3.333	2.711	1
100.798	3.333	2.902	1
104.136	3.333	2.526	1
107.475	3.333	2.111	1
110.814	3.333	2.544	1
132.165	3.333	2.48	1
135.503	3.333	3.185	1
138.842	3.333	1.809	1
142.181	3.333	2.477	1
145.52	3.333	2.646	1
148.858	3.333	2.758	1
170.209	3.333	2.691	0
173.548	3.333	NaN	NaN
176.887	3.333	0.352	0
180.225	3.333	1.524	1
183.564	3.333	2.805	1
186.903	3.333	1.756	1
208.254	3.333	2.452	1
211.592	3.333	2.738	1
214.931	3.333	2.027	1
218.27	3.333	2.092	1
221.608	3.333	1.898	0
224.947	3.333	3.063	1
246.298	3.333	2.953	1
249.637	3.333	3.314	1
252.975	3.333	2.317	1
256.314	3.333	2.757	1
259.653	3.333	1.978	1
262.991	3.333	2.014	1
284.342	3.333	3.265	1
287.681	3.333	1.822	1
291.02	3.333	2.436	1
294.359	3.333	2.466	1
297.697	3.333	1.606	1
301.036	3.333	1.949	1
322.387	3.333	2.177	1
325.726	3.333	2.676	1
329.064	3.333	2.451	1
332.403	3.333	2.412	0
335.742	3.333	2.637	1
339.08	3.333	1.912	1
360.431	3.333	2.967	1
363.77	3.333	1.809	1
367.109	3.333	2.953	1
370.447	3.333	2.685	1
373.786	3.333	1.941	1
377.125	3.333	1.803	1
398.476	3.333	2.512	1
401.814	3.333	2.702	1
405.153	3.333	1.69	1
408.492	3.333	2.269	1
411.831	3.333	2.535	0
415.169	3.333	1.512	1
436.52	3.333	2.051	1
439.859	3.333	2.412	1
443.198	3.333	2.397	1
446.536	3.333	2.989	0
449.875	3.333	2.228	1
453.214	3.333	2.295	1
