onset	duration	RT	accuracy
18.023	3.333	2.289	1
21.364	3.333	1.803	1
24.705	3.333	2.06	1
28.047	3.333	1.532	1
31.388	3.333	1.887	1
34.73	3.333	1.929	1
56.086	3.333	2.104	1
59.428	3.333	2.112	0
62.769	3.333	2.002	0
66.11	3.333	1.799	1
69.452	3.333	2.035	1
72.793	3.333	1.774	1
94.149	3.333	1.405	1
97.491	3.333	1.224	1
100.832	3.333	1.608	1
104.174	3.333	1.444	1
107.515	3.333	1.611	1
110.857	3.333	1.535	1
132.213	3.333	1.779	1
135.554	3.333	1.389	1
138.896	3.333	1.767	1
142.237	3.333	1.723	1
145.578	3.333	1.465	1
148.92	3.333	2.104	1
170.276	3.333	1.394	1
173.618	3.333	1.8	1
176.959	3.333	1.756	1
180.301	3.333	2.562	1
183.642	3.333	1.624	1
186.983	3.333	1.488	1
208.34	3.333	1.354	1
211.681	3.333	1.083	1
215.023	3.333	1.593	1
218.364	3.333	1.106	1
221.705	3.333	1.076	1
225.047	3.333	2.629	0
246.403	3.333	1.004	1
249.745	3.333	1.523	1
253.086	3.333	1.498	1
256.427	3.333	1.24	1
259.769	3.333	1.51	1
263.11	3.333	1.502	1
284.467	3.333	1.599	1
287.808	3.333	1.382	1
291.15	3.333	1.367	1
294.491	3.333	1.48	1
297.832	3.333	1.585	1
301.174	3.333	1.321	1
322.53	3.333	1.7	1
325.871	3.333	1.118	1
329.213	3.333	1.528	1
332.554	3.333	1.769	1
335.896	3.333	1.42	1
339.237	3.333	1.541	1
360.594	3.333	1.365	1
363.935	3.333	1.557	1
367.276	3.333	1.653	1
370.618	3.333	1.454	1
373.959	3.333	1.752	1
377.3	3.333	1.587	1
398.657	3.333	1.079	1
401.998	3.333	1.252	1
405.34	3.333	1.445	1
408.681	3.333	1.706	1
412.022	3.333	1.965	1
415.364	3.333	NaN	NaN
436.72	3.333	1.521	1
440.062	3.333	1.642	1
443.403	3.333	1.316	1
446.745	3.333	1.548	1
450.086	3.333	1.16	1
453.427	3.333	1.605	1
