onset	duration	RT	accuracy
18.026	3.333	2.532	1
21.367	3.333	2.367	1
24.708	3.333	2.11	1
28.05	3.333	2.389	0
31.391	3.333	1.421	1
34.732	3.333	1.89	1
56.089	3.333	2.562	0
59.43	3.333	2.815	0
62.772	3.333	NaN	NaN
66.113	3.333	0.284	0
69.454	3.333	3.111	1
72.796	3.333	2.828	1
94.153	3.333	2.381	1
97.494	3.333	2.886	1
100.835	3.333	2.261	1
104.177	3.333	2.824	1
107.518	3.333	1.852	1
110.859	3.333	2.229	1
132.216	3.333	2.563	1
135.557	3.333	NaN	NaN
138.899	3.333	2.165	1
142.24	3.333	2.746	1
145.581	3.333	2.899	1
148.923	3.333	2.759	0
170.279	3.333	2.771	1
173.621	3.333	2.654	1
176.962	3.333	2.182	1
180.304	3.333	1.96	1
183.645	3.333	2.568	1
186.986	3.333	1.963	1
208.343	3.333	3.04	1
211.684	3.333	2.643	0
215.026	3.333	3.27	1
218.367	3.333	0.017	0
221.708	3.333	1.997	1
225.05	3.333	2.711	1
246.406	3.333	NaN	NaN
249.747	3.333	2.226	1
253.089	3.333	2.602	1
256.43	3.333	2.871	0
259.772	3.333	0.022	1
263.113	3.333	2.356	1
284.47	3.333	2.4	1
287.811	3.333	1.857	1
291.152	3.333	2.183	1
294.494	3.333	3.024	1
297.835	3.333	1.515	1
301.176	3.333	1.569	0
322.533	3.333	2.867	1
325.874	3.333	2.61	1
329.216	3.333	2.593	1
332.557	3.333	2.528	1
335.899	3.333	3.177	1
339.24	3.333	1.981	1
360.596	3.333	2.309	1
363.938	3.333	2.52	0
367.279	3.333	2.112	1
370.621	3.333	2.195	1
373.962	3.333	1.805	1
377.304	3.333	1.685	1
398.66	3.333	2.492	1
402.001	3.333	2.717	1
405.343	3.333	1.899	1
408.684	3.333	2.885	1
412.025	3.333	2.096	1
415.367	3.333	3.066	1
436.723	3.333	2.586	0
440.065	3.333	NaN	NaN
443.406	3.333	2.663	1
446.747	3.333	2.511	1
450.089	3.333	2.302	1
453.43	3.333	1.901	1
