onset	duration	RT	accuracy
18.026	3.333	1.568	1
21.368	3.333	1.055	1
24.709	3.333	1.725	1
28.051	3.333	0.975	1
31.392	3.333	2.491	1
34.733	3.333	2.913	1
56.09	3.333	1.277	1
59.431	3.333	3.197	0
62.773	3.333	0.001	1
66.114	3.333	1.879	1
69.455	3.333	1.61	1
72.797	3.333	1.825	1
94.153	3.333	NaN	NaN
97.495	3.333	0.041	0
100.836	3.333	2.008	1
104.177	3.333	1.955	0
107.519	3.333	1.291	1
110.86	3.333	1.711	1
132.217	3.333	1.313	1
135.558	3.333	1.619	1
138.9	3.333	1.722	1
142.241	3.333	1.095	1
145.582	3.333	1.117	1
148.924	3.333	1.888	1
170.28	3.333	1.321	1
173.622	3.333	1.669	1
176.963	3.333	1.395	1
180.304	3.333	2.473	1
183.646	3.333	1.244	1
186.987	3.333	1.437	0
208.343	3.333	1.991	1
211.685	3.333	0.969	1
215.026	3.333	1.686	1
218.368	3.333	1.58	1
221.709	3.333	1.279	1
225.051	3.333	2.302	1
246.407	3.333	1.352	1
249.748	3.333	1.485	1
253.09	3.333	2.917	1
256.431	3.333	1.878	1
259.772	3.333	1.267	1
263.114	3.333	1.086	1
284.47	3.333	1.565	1
287.812	3.333	1.368	1
291.153	3.333	1.634	1
294.495	3.333	1.261	1
297.836	3.333	1.597	1
301.177	3.333	1.143	1
322.534	3.333	1.246	1
325.875	3.333	0.928	1
329.217	3.333	1.463	1
332.558	3.333	1.593	1
335.899	3.333	1.124	1
339.241	3.333	1.676	1
360.597	3.333	1.445	1
363.939	3.333	1.504	1
367.28	3.333	1.339	1
370.622	3.333	1.209	1
373.963	3.333	1.072	1
377.304	3.333	1.076	1
398.661	3.333	1.065	1
402.002	3.333	1.651	1
405.344	3.333	1.626	1
408.685	3.333	1.275	1
412.026	3.333	0.998	1
415.368	3.333	1.296	1
436.724	3.333	2.042	1
440.066	3.333	1.62	1
443.407	3.333	1.168	1
446.748	3.333	1.384	1
450.09	3.333	1.817	1
453.431	3.333	1.335	0
