onset	duration	RT	accuracy
18.03	3.333	2.728	1
21.369	3.333	2.327	1
24.708	3.333	2.659	1
28.046	3.333	1.448	1
31.385	3.333	NaN	NaN
34.724	3.333	0.143	1
56.075	3.333	2.099	0
59.414	3.333	2.492	0
62.752	3.333	2.065	1
66.091	3.333	2.194	0
69.43	3.333	2.378	1
72.768	3.333	2.654	1
94.119	3.333	2.612	1
97.458	3.333	1.453	0
100.797	3.333	2.941	0
104.135	3.333	2.343	1
107.474	3.333	2.245	1
110.813	3.333	1.202	1
132.163	3.333	2.225	1
135.502	3.333	1.71	1
138.841	3.333	2.481	0
142.179	3.333	1.7	1
145.518	3.333	2.868	1
148.857	3.333	2.251	1
170.207	3.333	2.209	1
173.546	3.333	1.86	0
176.885	3.333	NaN	NaN
180.223	3.333	0.157	1
183.562	3.333	1.397	0
186.901	3.333	2.418	1
208.251	3.333	1.602	0
211.59	3.333	2.037	0
214.929	3.333	2.364	1
218.267	3.333	1.82	1
221.606	3.333	1.223	0
224.945	3.333	1.79	1
246.295	3.333	2.166	1
249.634	3.333	2.411	1
252.973	3.333	2.516	0
256.311	3.333	1.686	1
259.65	3.333	1.267	1
262.989	3.333	1.042	1
284.34	3.333	1.975	1
287.678	3.333	1.276	1
291.017	3.333	2.139	0
294.356	3.333	1.804	1
297.694	3.333	1.136	0
301.033	3.333	1.339	1
322.384	3.333	1.466	1
325.722	3.333	1.065	1
329.061	3.333	1.716	1
332.4	3.333	2.446	0
335.738	3.333	0.922	0
339.077	3.333	2.431	1
360.428	3.333	1.748	1
363.767	3.333	1.81	1
367.105	3.333	1.684	1
370.444	3.333	1.741	0
373.783	3.333	1.374	1
377.121	3.333	1.885	0
398.472	3.333	3.285	1
401.811	3.333	1.681	1
405.149	3.333	1.551	1
408.488	3.333	1.146	1
411.827	3.333	1.572	1
415.165	3.333	1.158	1
436.516	3.333	1.756	1
439.855	3.333	2.432	1
443.194	3.333	1.791	1
446.532	3.333	2.297	1
449.871	3.333	1.846	1
453.21	3.333	2.045	0
