onset	duration	RT	accuracy
18.031	3.333	1.501	1
21.37	3.333	1.321	1
24.709	3.333	0.786	1
28.047	3.333	0.705	1
31.386	3.333	0.68	1
34.725	3.333	0.681	1
56.075	3.333	0.668	1
59.414	3.333	0.758	1
62.752	3.333	0.869	1
66.091	3.333	0.662	1
69.43	3.333	0.729	1
72.768	3.333	0.861	1
94.119	3.333	0.693	1
97.457	3.333	0.755	1
100.796	3.333	0.703	1
104.135	3.333	0.595	1
107.473	3.333	0.599	1
110.812	3.333	0.712	1
132.163	3.333	0.949	1
135.501	3.333	0.597	1
138.84	3.333	0.875	1
142.179	3.333	0.599	1
145.517	3.333	0.676	1
148.856	3.333	0.664	1
170.207	3.333	0.781	1
173.545	3.333	0.949	1
176.884	3.333	0.616	1
180.223	3.333	0.688	1
183.561	3.333	0.874	1
186.9	3.333	0.755	1
208.251	3.333	0.847	1
211.589	3.333	0.529	1
214.928	3.333	0.718	1
218.267	3.333	0.775	1
221.605	3.333	0.748	1
224.944	3.333	0.675	1
246.295	3.333	0.74	1
249.633	3.333	0.655	1
252.972	3.333	0.621	1
256.311	3.333	0.5	1
259.649	3.333	0.624	1
262.988	3.333	0.695	1
284.339	3.333	0.723	1
287.677	3.333	0.529	1
291.016	3.333	0.662	1
294.355	3.333	0.606	1
297.693	3.333	0.573	1
301.032	3.333	0.565	1
322.383	3.333	0.718	1
325.722	3.333	0.553	1
329.06	3.333	0.686	1
332.399	3.333	0.652	1
335.738	3.333	0.525	1
339.076	3.333	0.761	1
360.427	3.333	0.74	1
363.766	3.333	0.664	1
367.105	3.333	0.7	1
370.443	3.333	0.814	1
373.782	3.333	0.712	1
377.121	3.333	0.683	1
398.472	3.333	0.608	1
401.81	3.333	0.734	1
405.149	3.333	0.705	1
408.488	3.333	0.651	1
411.826	3.333	0.518	1
415.165	3.333	0.577	1
436.516	3.333	0.599	1
439.855	3.333	0.577	1
443.193	3.333	0.551	1
446.532	3.333	0.713	1
449.871	3.333	0.552	1
453.209	3.333	0.757	1
