onset	duration	RT	accuracy
18.023	3.333	NaN	NaN
21.361	3.333	0.464	1
24.7	3.333	1.015	1
28.039	3.333	0.926	1
31.377	3.333	1.24	1
34.716	3.333	1.615	1
56.066	3.333	1.018	1
59.405	3.333	1.218	0
62.743	3.333	1.367	0
66.082	3.333	0.982	1
69.421	3.333	1.05	1
72.759	3.333	1.144	1
94.11	3.333	1.287	1
97.448	3.333	1.68	0
100.787	3.333	1.737	1
104.126	3.333	2.531	1
107.464	3.333	0.879	1
110.803	3.333	0.877	1
132.153	3.333	1.301	1
135.492	3.333	1.558	1
138.831	3.333	1.262	1
142.169	3.333	0.85	1
145.508	3.333	1.056	1
148.847	3.333	2.456	1
170.197	3.333	1.395	1
173.536	3.333	1.418	1
176.875	3.333	1.359	1
180.213	3.333	2.215	1
183.552	3.333	1.363	1
186.89	3.333	1.397	1
208.241	3.333	1.129	1
211.58	3.333	0.816	1
214.918	3.333	1.311	1
218.257	3.333	0.756	1
221.596	3.333	0.894	1
224.934	3.333	1.637	0
246.285	3.333	0.926	1
249.624	3.333	1.32	1
252.962	3.333	2.177	1
256.301	3.333	0.891	1
259.64	3.333	0.916	1
262.978	3.333	0.95	1
284.329	3.333	1.567	1
287.668	3.333	0.936	1
291.006	3.333	1.065	1
294.345	3.333	0.921	1
297.684	3.333	1.161	1
301.022	3.333	1.046	1
322.373	3.333	0.849	1
325.712	3.333	0.814	1
329.05	3.333	1.228	1
332.389	3.333	0.917	0
335.728	3.333	1.424	1
339.066	3.333	1.543	1
360.417	3.333	1.024	1
363.756	3.333	1.082	1
367.094	3.333	1.071	1
370.433	3.333	1.374	1
373.772	3.333	1.03	0
377.11	3.333	0.979	1
398.461	3.333	0.702	1
401.8	3.333	0.81	1
405.138	3.333	1.081	1
408.477	3.333	0.895	1
411.816	3.333	1.258	1
415.154	3.333	1.288	1
436.505	3.333	1.212	1
439.844	3.333	1.965	1
443.183	3.333	1.088	1
446.521	3.333	1.08	1
449.86	3.333	1.16	1
453.199	3.333	1.085	1
