onset	duration	RT	accuracy
18.234	6.7	0.641	1
24.909	6.7	0.35	1
31.583	6.7	0.012	1
56.481	6.7	0.588	1
63.156	6.7	0.18	1
69.83	6.7	0.001	1
94.728	6.7	0.419	1
101.403	6.7	0.196	1
108.077	6.7	0.444	0
132.975	6.7	0.417	1
139.65	6.7	0.564	0
146.324	6.7	0.331	1
171.222	6.7	0.341	1
177.896	6.7	0.348	1
184.571	6.7	0.417	1
209.469	6.7	0.471	1
216.143	6.7	0.178	1
222.818	6.7	0.286	1
247.715	6.7	0.384	1
254.39	6.7	0.001	0
261.064	6.7	0.001	1
285.962	6.7	0	0
292.636	6.7	0	1
299.311	6.7	0.502	1
324.209	6.7	0.55	1
330.884	6.7	0.461	1
337.558	6.7	0.386	0
362.456	6.7	0.727	0
369.13	6.7	0.788	1
375.805	6.7	0.301	1
400.703	6.7	0.463	0
407.377	6.7	0	1
414.052	6.7	0.104	1
438.95	6.7	0.289	1
445.624	6.7	0.151	0
452.298	6.7	0.001	1
