onset	duration	RT	accuracy
18.019	3.333	0.94	1
21.36	3.333	0.858	1
24.702	3.333	0.889	1
28.043	3.333	0.86	1
31.384	3.333	0.867	1
34.726	3.333	0.948	1
56.082	3.333	0.743	1
59.423	3.333	1.017	1
62.765	3.333	0.829	1
66.106	3.333	1.26	1
69.448	3.333	0.855	1
72.789	3.333	0.934	1
94.146	3.333	0.021	0
97.487	3.333	0.017	1
100.828	3.333	0.898	1
104.17	3.333	1.642	1
107.511	3.333	1.199	1
110.853	3.333	0.915	1
132.209	3.333	0.016	0
135.551	3.333	0.019	0
138.892	3.333	1.22	1
142.233	3.333	1.05	1
145.575	3.333	0.978	1
148.916	3.333	1.349	1
170.273	3.333	0.025	0
173.614	3.333	0.019	1
176.956	3.333	1.276	1
180.297	3.333	0.749	1
183.638	3.333	1.051	1
186.98	3.333	1.027	1
208.336	3.333	0.018	1
211.678	3.333	0.862	1
215.019	3.333	1.442	1
218.36	3.333	1.427	1
221.702	3.333	1.126	1
225.043	3.333	1.555	1
246.4	3.333	0.891	1
249.741	3.333	1.145	1
253.082	3.333	1.163	1
256.424	3.333	0.974	1
259.765	3.333	0.023	0
263.106	3.333	0.019	1
284.463	3.333	0.92	1
287.804	3.333	0.841	1
291.146	3.333	0.959	1
294.487	3.333	0.95	1
297.829	3.333	0.017	0
301.17	3.333	0.02	0
322.527	3.333	0.016	1
325.868	3.333	0.792	1
329.209	3.333	1.492	1
332.551	3.333	0.816	1
335.892	3.333	0.919	1
339.233	3.333	1.239	1
360.59	3.333	0.024	1
363.931	3.333	1.241	1
367.273	3.333	1.306	1
370.614	3.333	0.024	1
373.956	3.333	0.996	1
377.297	3.333	1.71	1
398.654	3.333	0.955	1
401.995	3.333	1.039	1
405.336	3.333	1.081	1
408.678	3.333	2.142	0
412.019	3.333	0.021	0
415.36	3.333	0.016	0
436.717	3.333	0.019	0
440.058	3.333	0.015	0
443.4	3.333	0.016	1
446.741	3.333	1.062	1
450.082	3.333	0.934	1
453.424	3.333	1.197	1
