onset	duration	RT	accuracy
18.019	3.333	1.409	1
21.358	3.333	1.248	1
24.696	3.333	1.547	1
28.035	3.333	1.309	1
31.374	3.333	1.807	1
34.712	3.333	1.533	1
56.063	3.333	1.414	1
59.401	3.333	1.097	0
62.74	3.333	1.558	0
66.079	3.333	1.717	0
69.417	3.333	1.29	1
72.756	3.333	2.247	1
94.106	3.333	1.924	0
97.445	3.333	2.01	0
100.784	3.333	2.052	1
104.122	3.333	2.771	1
107.461	3.333	1.564	1
110.799	3.333	1.289	1
132.15	3.333	1.782	1
135.489	3.333	1.568	1
138.827	3.333	1.428	1
142.166	3.333	1.485	1
145.505	3.333	1.388	1
148.843	3.333	1.92	1
170.194	3.333	1.288	1
173.532	3.333	2.265	0
176.871	3.333	2.03	1
180.21	3.333	2.358	0
183.548	3.333	1.561	0
186.887	3.333	1.369	1
208.238	3.333	1.725	1
211.576	3.333	1.198	1
214.915	3.333	1.357	1
218.254	3.333	1.584	1
221.592	3.333	1.363	1
224.931	3.333	1.787	0
246.282	3.333	1.239	1
249.62	3.333	1.669	1
252.959	3.333	1.81	1
256.297	3.333	1.615	1
259.636	3.333	1.703	1
262.975	3.333	1.447	1
284.326	3.333	2.243	1
287.664	3.333	1.257	1
291.003	3.333	1.925	0
294.341	3.333	1.715	1
297.68	3.333	1.826	1
301.019	3.333	1.927	1
322.37	3.333	2.125	1
325.708	3.333	1.338	1
329.047	3.333	2.167	1
332.385	3.333	1.566	1
335.724	3.333	1.734	1
339.063	3.333	1.902	1
360.414	3.333	1.74	1
363.752	3.333	1.577	1
367.091	3.333	1.727	1
370.43	3.333	1.489	1
373.768	3.333	1.347	1
377.107	3.333	1.044	1
398.458	3.333	2.212	0
401.796	3.333	2.097	1
405.135	3.333	1.405	1
408.474	3.333	1.065	1
411.812	3.333	1.616	1
415.151	3.333	1.613	1
436.502	3.333	1.973	1
439.84	3.333	2.505	0
443.179	3.333	1.559	1
446.518	3.333	1.69	1
449.856	3.333	1.244	1
453.195	3.333	1.631	0
