onset	duration	RT	accuracy
18.029	3.333	1.817	1
21.368	3.333	2.209	1
24.706	3.333	1.941	1
28.045	3.333	1.961	1
31.384	3.333	1.603	1
34.722	3.333	2.121	1
56.073	3.333	1.616	1
59.412	3.333	1.721	1
62.751	3.333	2.039	1
66.09	3.333	3.276	1
69.428	3.333	2.216	1
72.767	3.333	2.199	1
94.118	3.333	1.934	1
97.457	3.333	3.103	1
100.795	3.333	2.548	1
104.134	3.333	2.392	1
107.473	3.333	1.923	1
110.812	3.333	2.451	1
132.163	3.333	1.992	1
135.501	3.333	2.956	1
138.84	3.333	1.887	1
142.179	3.333	1.97	1
145.517	3.333	2.84	1
148.856	3.333	2.36	1
170.207	3.333	2.566	1
173.546	3.333	2.219	1
176.885	3.333	2.371	1
180.223	3.333	1.871	1
183.562	3.333	2.632	1
186.901	3.333	1.88	1
208.252	3.333	2.299	1
211.59	3.333	2.69	0
214.929	3.333	2.187	0
218.268	3.333	3.235	0
221.607	3.333	2.352	1
224.945	3.333	2.413	0
246.296	3.333	2.044	1
249.635	3.333	2.138	1
252.974	3.333	1.942	1
256.312	3.333	2.456	1
259.651	3.333	2.241	1
262.99	3.333	2.507	1
284.341	3.333	2.495	1
287.68	3.333	1.857	1
291.018	3.333	2.226	1
294.357	3.333	2.131	1
297.696	3.333	2.602	1
301.034	3.333	1.989	1
322.385	3.333	2.092	1
325.724	3.333	2.565	1
329.063	3.333	1.925	1
332.402	3.333	2.254	1
335.74	3.333	1.872	1
339.079	3.333	1.968	0
360.43	3.333	2.867	1
363.769	3.333	1.946	1
367.108	3.333	1.886	1
370.446	3.333	2.16	1
373.785	3.333	1.868	1
377.124	3.333	2.129	1
398.475	3.333	1.94	0
401.813	3.333	2.237	1
405.152	3.333	2.007	1
408.491	3.333	2.165	1
411.83	3.333	2.104	0
415.168	3.333	1.837	1
436.519	3.333	2.174	1
439.858	3.333	2.368	1
443.197	3.333	2.29	1
446.535	3.333	1.829	1
449.874	3.333	2.022	1
453.213	3.333	2.246	1
