onset	duration	RT	accuracy
18.236	6.7	0.469	1
24.847	6.7	0.271	1
31.457	6.7	0.145	1
56.28	6.7	0.291	1
62.908	6.7	0.24	1
69.518	6.7	0.239	1
94.342	6.7	0.409	1
100.969	6.7	0.183	1
107.579	6.7	0.358	1
132.419	6.7	0.302	1
139.03	6.7	0.265	0
145.641	6.7	0.331	1
170.464	6.7	0.266	1
177.075	6.7	0.746	1
183.702	6.7	0.48	1
208.542	6.7	0.144	1
215.169	6.7	0.05	1
221.78	6.7	0.142	1
246.603	6.7	0.429	0
253.214	6.7	0.206	1
259.825	6.7	0.153	1
284.648	6.7	0.26	0
291.259	6.7	0.316	1
297.869	6.7	0.526	1
322.709	6.7	0.087	1
329.32	6.7	0.221	1
335.931	6.7	0.144	1
360.771	6.7	0.388	1
367.381	6.7	0.242	1
373.992	6.7	0.234	1
398.832	6.7	0.259	1
405.443	6.7	0.087	1
412.053	6.7	0.091	1
436.877	6.7	0.248	1
443.488	6.7	0.144	1
450.098	6.7	0.207	1
