onset	duration	RT	accuracy
18.228	6.7	0.494	1
24.903	6.7	0.289	1
31.577	6.7	0.093	1
56.475	6.7	0.926	1
63.15	6.7	0.333	1
69.824	6.7	0.001	1
94.722	6.7	0.333	1
101.396	6.7	0.264	1
108.071	6.7	NaN	NaN
132.969	6.7	0.528	1
139.643	6.7	0.808	1
146.318	6.7	0.661	0
171.215	6.7	0.348	1
177.89	6.7	0.358	0
184.564	6.7	0.418	1
209.462	6.7	0.431	1
216.137	6.7	0.118	1
222.811	6.7	0.151	1
247.709	6.7	0.559	0
254.383	6.7	0.225	1
261.058	6.7	0.313	1
285.956	6.7	0.485	0
292.63	6.7	0.192	1
299.305	6.7	0.506	1
324.202	6.7	0.355	1
330.877	6.7	0.28	1
337.551	6.7	0.434	0
362.449	6.7	0.539	0
369.124	6.7	0.503	0
375.798	6.7	0.316	1
400.696	6.7	0.46	0
407.37	6.7	0.365	0
414.045	6.7	0.425	1
438.943	6.7	0.377	1
445.617	6.7	0.771	1
452.292	6.7	0.337	0
