onset	duration	RT	accuracy
18.021	3.333	1.624	1
21.362	3.333	1.514	0
24.704	3.333	2.291	1
28.045	3.333	0.941	1
31.386	3.333	1.991	1
34.728	3.333	2.093	1
56.084	3.333	1.526	1
59.426	3.333	1.401	0
62.767	3.333	2.036	0
66.108	3.333	1.125	1
69.45	3.333	1.423	1
72.791	3.333	1.245	1
94.148	3.333	1.723	1
97.489	3.333	1.03	1
100.831	3.333	1.181	1
104.172	3.333	1.842	1
107.513	3.333	1.037	1
110.855	3.333	1.545	1
132.211	3.333	1.759	1
135.553	3.333	1.303	1
138.894	3.333	2.167	1
142.235	3.333	0.951	1
145.577	3.333	1.833	1
148.918	3.333	2.201	1
170.275	3.333	1.962	1
173.616	3.333	1.568	0
176.958	3.333	2.028	1
180.299	3.333	1.744	1
183.64	3.333	1.055	1
186.982	3.333	2.379	1
208.338	3.333	2.858	0
211.679	3.333	1.06	1
215.021	3.333	1.781	1
218.362	3.333	0.909	1
221.704	3.333	1.103	1
225.045	3.333	1.471	1
246.401	3.333	0.98	1
249.743	3.333	1.392	1
253.084	3.333	1.427	1
256.426	3.333	1.226	1
259.767	3.333	0.984	1
263.109	3.333	1.115	1
284.465	3.333	1.677	1
287.806	3.333	1.605	1
291.148	3.333	1.116	1
294.489	3.333	1.175	1
297.831	3.333	1.117	1
301.172	3.333	1.041	1
322.528	3.333	1.18	1
325.87	3.333	0.981	1
329.211	3.333	1.193	1
332.553	3.333	1.016	1
335.894	3.333	1.656	0
339.235	3.333	1.58	1
360.592	3.333	1.533	1
363.933	3.333	1.502	1
367.275	3.333	1.217	1
370.616	3.333	1.168	1
373.957	3.333	1.059	1
377.299	3.333	2.266	1
398.655	3.333	1.938	0
401.997	3.333	1.29	1
405.338	3.333	1.103	1
408.679	3.333	1.547	1
412.021	3.333	1.206	1
415.362	3.333	1.47	1
436.719	3.333	1.425	1
440.06	3.333	1.823	0
443.401	3.333	1.591	1
446.743	3.333	1.402	1
450.084	3.333	1.562	0
453.426	3.333	2.095	0
