onset	duration	RT	accuracy
18.026	3.333	1.664	1
21.368	3.333	2.277	1
24.709	3.333	1.729	1
28.051	3.333	2.167	0
31.392	3.333	2.019	1
34.733	3.333	2.584	1
56.09	3.333	1.872	1
59.431	3.333	1.754	1
62.772	3.333	1.834	1
66.114	3.333	1.66	1
69.455	3.333	2.673	0
72.797	3.333	2.418	1
94.153	3.333	1.946	1
97.495	3.333	2.465	1
100.836	3.333	1.762	1
104.177	3.333	NaN	NaN
107.519	3.333	2.055	1
110.86	3.333	2.045	1
132.216	3.333	2.587	1
135.558	3.333	2.218	1
138.899	3.333	1.504	1
142.241	3.333	2.026	1
145.582	3.333	1.978	1
148.923	3.333	2.028	1
170.28	3.333	2.706	1
173.621	3.333	2.224	1
176.963	3.333	2.219	1
180.304	3.333	1.313	1
183.645	3.333	2.838	1
186.987	3.333	1.962	1
208.344	3.333	2.237	1
211.685	3.333	2.287	1
215.026	3.333	NaN	NaN
218.368	3.333	0.157	0
221.709	3.333	1.96	1
225.05	3.333	2.064	1
246.407	3.333	2.264	1
249.748	3.333	2.421	1
253.09	3.333	1.876	1
256.431	3.333	3.049	1
259.772	3.333	1.844	1
263.114	3.333	2.121	1
284.47	3.333	2.377	1
287.812	3.333	1.881	1
291.153	3.333	2.368	1
294.494	3.333	1.964	1
297.836	3.333	1.54	1
301.177	3.333	1.444	1
322.534	3.333	2.632	1
325.875	3.333	2.293	1
329.217	3.333	2.152	1
332.558	3.333	NaN	NaN
335.899	3.333	1.733	1
339.241	3.333	1.64	1
360.597	3.333	2.223	0
363.938	3.333	1.54	1
367.28	3.333	1.898	0
370.621	3.333	2.483	1
373.963	3.333	1.567	0
377.304	3.333	2.17	0
398.661	3.333	1.764	1
402.002	3.333	1.235	1
405.343	3.333	1.834	1
408.685	3.333	1.812	1
412.026	3.333	1.916	1
415.368	3.333	1.597	1
436.724	3.333	2.042	0
440.065	3.333	NaN	NaN
443.407	3.333	1.994	1
446.748	3.333	2.455	0
450.089	3.333	2.347	0
453.431	3.333	2.773	1
