onset	duration	RT	accuracy
18.025	3.333	n/a	n/a
21.366	3.333	n/a	n/a
24.707	3.333	n/a	n/a
28.049	3.333	n/a	n/a
31.39	3.333	n/a	n/a
34.731	3.333	n/a	n/a
56.088	3.333	n/a	n/a
59.429	3.333	n/a	n/a
62.771	3.333	n/a	n/a
66.112	3.333	n/a	n/a
69.454	3.333	n/a	n/a
72.795	3.333	n/a	n/a
94.152	3.333	n/a	n/a
97.493	3.333	n/a	n/a
100.834	3.333	n/a	n/a
104.176	3.333	n/a	n/a
107.517	3.333	n/a	n/a
110.858	3.333	n/a	n/a
132.215	3.333	n/a	n/a
135.556	3.333	n/a	n/a
138.898	3.333	n/a	n/a
142.239	3.333	0.998	0
145.58	3.333	n/a	n/a
148.922	3.333	n/a	n/a
170.278	3.333	n/a	n/a
173.62	3.333	n/a	n/a
176.961	3.333	n/a	n/a
180.303	3.333	n/a	n/a
183.644	3.333	n/a	n/a
186.985	3.333	n/a	n/a
208.342	3.333	n/a	n/a
211.683	3.333	n/a	n/a
215.025	3.333	n/a	n/a
218.366	3.333	n/a	n/a
221.707	3.333	n/a	n/a
225.049	3.333	n/a	n/a
246.405	3.333	n/a	n/a
249.746	3.333	n/a	n/a
253.088	3.333	n/a	n/a
256.429	3.333	n/a	n/a
259.771	3.333	n/a	n/a
263.112	3.333	n/a	n/a
284.469	3.333	n/a	n/a
287.81	3.333	n/a	n/a
291.151	3.333	n/a	n/a
294.493	3.333	n/a	n/a
297.834	3.333	n/a	n/a
301.175	3.333	n/a	n/a
322.532	3.333	n/a	n/a
325.873	3.333	n/a	n/a
329.215	3.333	n/a	n/a
332.556	3.333	n/a	n/a
335.897	3.333	n/a	n/a
339.239	3.333	n/a	n/a
360.595	3.333	n/a	n/a
363.937	3.333	n/a	n/a
367.278	3.333	n/a	n/a
370.62	3.333	n/a	n/a
373.961	3.333	n/a	n/a
377.302	3.333	n/a	n/a
398.659	3.333	n/a	n/a
402	3.333	n/a	n/a
405.342	3.333	n/a	n/a
408.683	3.333	n/a	n/a
412.024	3.333	n/a	n/a
415.366	3.333	n/a	n/a
436.722	3.333	n/a	n/a
440.064	3.333	n/a	n/a
443.405	3.333	n/a	n/a
446.746	3.333	n/a	n/a
450.088	3.333	n/a	n/a
453.429	3.333	n/a	n/a
