onset	duration	RT	accuracy
18.227	6.7	0.628	1
24.901	6.7	0.775	1
31.576	6.7	0.553	1
56.474	6.7	0.383	1
63.148	6.7	0.259	1
69.822	6.7	0.301	1
94.72	6.7	0.844	1
101.395	6.7	0.775	0
108.069	6.7	0.755	1
132.967	6.7	0.59	0
139.641	6.7	0.77	0
146.316	6.7	NaN	NaN
171.214	6.7	0.983	0
177.888	6.7	NaN	NaN
184.563	6.7	0.363	1
209.46	6.7	0.649	1
216.135	6.7	0.214	1
222.81	6.7	0.141	1
247.707	6.7	0.499	1
254.382	6.7	0.779	0
261.056	6.7	NaN	NaN
285.954	6.7	0.929	0
292.629	6.7	0.168	1
299.303	6.7	0.527	1
324.201	6.7	NaN	NaN
330.875	6.7	0.422	1
337.55	6.7	0.607	1
362.448	6.7	0.409	1
369.122	6.7	0.807	1
375.797	6.7	0.752	1
400.694	6.7	0.673	0
407.369	6.7	0.243	1
414.043	6.7	0.243	1
438.941	6.7	0.636	1
445.616	6.7	0.843	1
452.29	6.7	0.852	0
