onset	duration	RT	accuracy
18.022	3.333	1.791	1
21.363	3.333	1.421	1
24.705	3.333	1.981	1
28.046	3.333	1.173	1
31.387	3.333	1.557	1
34.729	3.333	1.986	0
56.085	3.333	1.527	1
59.427	3.333	2.099	0
62.768	3.333	1.614	0
66.109	3.333	2.303	0
69.451	3.333	1.779	1
72.792	3.333	1.348	1
94.149	3.333	1.913	1
97.49	3.333	1.109	1
100.831	3.333	1.365	1
104.173	3.333	1.762	1
107.514	3.333	1.533	1
110.856	3.333	2.153	0
132.212	3.333	2.105	1
135.554	3.333	1.457	1
138.895	3.333	2.145	1
142.236	3.333	1.478	1
145.578	3.333	1.348	0
148.919	3.333	1.947	1
170.276	3.333	1.241	1
173.617	3.333	1.789	1
176.958	3.333	1.832	1
180.3	3.333	1.705	1
183.641	3.333	2.275	1
186.982	3.333	1.861	1
208.339	3.333	1.906	1
211.681	3.333	1.399	1
215.022	3.333	1.742	1
218.363	3.333	1.326	1
221.705	3.333	1.475	1
225.046	3.333	1.486	1
246.403	3.333	1.207	1
249.744	3.333	1.83	1
253.085	3.333	2.01	1
256.427	3.333	1.217	1
259.768	3.333	1.175	1
263.11	3.333	1.244	1
284.466	3.333	1.64	1
287.807	3.333	1.497	1
291.149	3.333	1.351	1
294.49	3.333	1.435	1
297.832	3.333	1.338	1
301.173	3.333	1.221	1
322.529	3.333	1.486	1
325.871	3.333	1.28	1
329.212	3.333	1.332	1
332.554	3.333	1.388	0
335.895	3.333	1.195	1
339.236	3.333	2.393	1
360.593	3.333	1.754	1
363.934	3.333	1.342	1
367.276	3.333	1.263	1
370.617	3.333	1.264	1
373.958	3.333	1.743	1
377.3	3.333	1.18	1
398.656	3.333	1.354	1
401.998	3.333	1.444	1
405.339	3.333	1.568	1
408.68	3.333	1.073	1
412.022	3.333	1.74	1
415.363	3.333	1.636	1
436.72	3.333	1.731	1
440.061	3.333	1.794	1
443.402	3.333	1.437	0
446.744	3.333	1.876	1
450.085	3.333	1.095	1
453.427	3.333	1.738	1
