onset	duration	type
18.025	14	gen
32.025	6	report
56.064	14	gen
70.064	6	report
94.102	14	gen
108.102	6	report
132.141	14	gen
146.141	6	report
170.179	14	gen
184.179	6	report
208.218	14	gen
222.218	6	report
246.256	14	gen
260.256	6	report
284.295	14	gen
298.295	6	report
322.333	14	gen
336.333	6	report
360.372	14	gen
374.372	6	report
398.41	14	gen
412.41	6	report
436.448	14	gen
450.448	6	report
