onset	duration	type
18.02	14	gen
32.02	6	report
56.059	14	gen
70.059	6	report
94.097	14	gen
108.097	6	report
132.136	14	gen
146.136	6	report
170.174	14	gen
184.174	6	report
208.213	14	gen
222.213	6	report
246.251	14	gen
260.251	6	report
284.29	14	gen
298.29	6	report
322.328	14	gen
336.328	6	report
360.367	14	gen
374.367	6	report
398.405	14	gen
412.405	6	report
436.443	14	gen
450.443	6	report
