onset	duration	RT	accuracy
18.024	3.333	0.81	1
21.366	3.333	0.732	1
24.707	3.333	0.834	1
28.048	3.333	0.645	1
31.39	3.333	0.589	1
34.731	3.333	0.495	1
56.088	3.333	0.613	1
59.429	3.333	0.802	1
62.77	3.333	0.523	1
66.112	3.333	0.859	1
69.453	3.333	0.661	1
72.795	3.333	0.741	1
94.151	3.333	0.643	1
97.492	3.333	0.539	1
100.834	3.333	0.657	1
104.175	3.333	0.676	1
107.517	3.333	0.594	1
110.858	3.333	0.631	1
132.215	3.333	0.738	1
135.556	3.333	0.602	1
138.898	3.333	0.975	1
142.239	3.333	0.675	1
145.58	3.333	0.721	1
148.922	3.333	0.633	1
170.278	3.333	0.624	1
173.62	3.333	0.739	1
176.961	3.333	0.604	1
180.302	3.333	0.701	1
183.644	3.333	0.883	1
186.985	3.333	0.743	1
208.342	3.333	0.968	1
211.683	3.333	0.573	1
215.024	3.333	0.715	1
218.366	3.333	0.925	1
221.707	3.333	0.947	1
225.049	3.333	0.763	1
246.405	3.333	0.792	1
249.747	3.333	0.629	1
253.088	3.333	0.64	1
256.429	3.333	0.537	1
259.771	3.333	0.876	1
263.112	3.333	0.726	1
284.469	3.333	0.758	1
287.81	3.333	0.524	1
291.152	3.333	0.583	1
294.493	3.333	0.65	1
297.834	3.333	0.594	1
301.176	3.333	0.65	1
322.532	3.333	0.713	1
325.874	3.333	0.633	1
329.215	3.333	1.096	1
332.556	3.333	0.89	1
335.898	3.333	0.61	1
339.239	3.333	0.58	1
360.596	3.333	0.956	1
363.937	3.333	0.743	1
367.278	3.333	0.636	1
370.62	3.333	0.673	1
373.961	3.333	0.746	1
377.303	3.333	0.623	1
398.659	3.333	0.756	1
402	3.333	0.802	1
405.342	3.333	0.651	1
408.683	3.333	0.649	1
412.025	3.333	0.547	1
415.366	3.333	0.547	1
436.723	3.333	0.501	1
440.064	3.333	0.555	1
443.405	3.333	0.603	1
446.747	3.333	0.619	1
450.088	3.333	0.542	1
453.43	3.333	0.682	1
