onset	duration	RT	accuracy
18.022	3.333	2.33	1
21.364	3.333	2.394	1
24.705	3.333	1.787	1
28.046	3.333	1.849	0
31.388	3.333	1.417	1
34.729	3.333	2.107	1
56.086	3.333	2.141	1
59.427	3.333	3.088	1
62.768	3.333	2.352	1
66.11	3.333	2.68	1
69.451	3.333	2.389	1
72.793	3.333	2.271	0
94.149	3.333	2.47	1
97.491	3.333	2.971	1
100.832	3.333	2.826	1
104.173	3.333	2.635	1
107.515	3.333	2.215	1
110.856	3.333	2.982	1
132.213	3.333	2.362	1
135.554	3.333	2.836	1
138.895	3.333	1.875	1
142.237	3.333	2.345	1
145.578	3.333	2.843	1
148.92	3.333	2.269	1
170.276	3.333	NaN	NaN
173.618	3.333	2.617	1
176.959	3.333	2.262	1
180.3	3.333	1.557	1
183.642	3.333	2.351	1
186.983	3.333	1.726	1
208.34	3.333	2.914	1
211.681	3.333	2.45	0
215.022	3.333	2.222	1
218.364	3.333	2.319	1
221.705	3.333	1.607	1
225.047	3.333	NaN	NaN
246.403	3.333	3.018	1
249.744	3.333	2.102	1
253.086	3.333	2.234	1
256.427	3.333	3.042	1
259.768	3.333	2.817	0
263.11	3.333	2.393	1
284.466	3.333	2.426	1
287.808	3.333	1.864	1
291.149	3.333	2.4	1
294.49	3.333	2.861	1
297.832	3.333	1.799	1
301.173	3.333	1.597	1
322.53	3.333	2.724	1
325.871	3.333	2.258	1
329.213	3.333	2.781	1
332.554	3.333	NaN	NaN
335.895	3.333	0.171	0
339.237	3.333	1.894	1
360.593	3.333	2.644	1
363.935	3.333	1.886	1
367.276	3.333	3.014	1
370.617	3.333	2.311	1
373.959	3.333	1.899	1
377.3	3.333	1.965	1
398.657	3.333	2.056	1
401.998	3.333	2.34	1
405.339	3.333	1.899	1
408.681	3.333	2.138	1
412.022	3.333	2.251	0
415.364	3.333	1.612	1
436.72	3.333	2.547	1
440.062	3.333	3.021	1
443.403	3.333	3.005	1
446.744	3.333	2.393	1
450.086	3.333	2.747	1
453.427	3.333	2.298	1
