onset	duration	RT	accuracy
18.236	6.7	0.529	0
24.846	6.7	0.254	0
31.457	6.7	0.47	1
56.28	6.7	0.913	1
62.907	6.7	0.352	1
69.518	6.7	0.329	1
94.341	6.7	0.513	1
100.968	6.7	0.394	1
107.578	6.7	0.404	1
132.418	6.7	0.357	1
139.029	6.7	0.506	1
145.639	6.7	0.313	1
170.462	6.7	0.366	1
177.073	6.7	0.323	1
183.7	6.7	0.516	1
208.54	6.7	0.449	1
215.168	6.7	0.3	1
221.778	6.7	0.353	1
246.601	6.7	0.379	1
253.212	6.7	0.327	1
259.823	6.7	0.307	1
284.646	6.7	0.356	1
291.256	6.7	0.185	1
297.867	6.7	0.391	1
322.707	6.7	0.402	0
329.318	6.7	0.585	1
335.928	6.7	0.594	0
360.768	6.7	0.506	1
367.395	6.7	0.393	0
374.006	6.7	0.356	1
398.846	6.7	0.606	1
405.457	6.7	0.356	1
412.067	6.7	0.532	1
436.891	6.7	0.251	0
443.501	6.7	0.575	0
450.112	6.7	0.372	0
