onset	duration	RT	accuracy
18.028	3.333	1.554	1
21.367	3.333	1.659	1
24.705	3.333	1.88	1
28.044	3.333	1.077	1
31.383	3.333	1.646	1
34.722	3.333	1.93	1
56.073	3.333	1.37	1
59.412	3.333	1.503	0
62.75	3.333	1.335	0
66.089	3.333	1.212	1
69.428	3.333	1.457	1
72.767	3.333	1.692	1
94.118	3.333	1.42	1
97.457	3.333	1.366	1
100.795	3.333	1.651	1
104.134	3.333	1.599	1
107.473	3.333	1.674	1
110.812	3.333	1.046	1
132.163	3.333	2.018	1
135.502	3.333	1.303	0
138.84	3.333	1.491	1
142.179	3.333	1.659	1
145.518	3.333	1.507	1
148.857	3.333	1.743	1
170.208	3.333	1.189	1
173.547	3.333	2.195	1
176.885	3.333	2.511	1
180.224	3.333	1.931	0
183.563	3.333	1.718	1
186.902	3.333	2.028	1
208.253	3.333	1.422	1
211.592	3.333	1.208	1
214.93	3.333	1.931	1
218.269	3.333	2.654	1
221.608	3.333	1.749	0
224.947	3.333	1.422	0
246.298	3.333	1.088	1
249.637	3.333	1.393	1
252.975	3.333	2.555	0
256.314	3.333	1.411	1
259.653	3.333	1.323	1
262.992	3.333	1.677	0
284.343	3.333	1.508	0
287.682	3.333	1.247	1
291.02	3.333	1.047	1
294.359	3.333	1.537	1
297.698	3.333	1.228	1
301.037	3.333	1.395	1
322.388	3.333	1.037	1
325.727	3.333	1.3	1
329.065	3.333	1.492	1
332.404	3.333	1.323	1
335.743	3.333	1.324	1
339.082	3.333	1.921	1
360.433	3.333	1.195	1
363.772	3.333	1.277	1
367.11	3.333	1.313	1
370.449	3.333	1.396	1
373.788	3.333	1.71	1
377.127	3.333	1.247	1
398.478	3.333	1.261	1
401.817	3.333	0.998	1
405.155	3.333	1.119	1
408.494	3.333	1.294	1
411.833	3.333	0.976	1
415.172	3.333	1.207	0
436.523	3.333	1.883	1
439.862	3.333	1.185	0
443.2	3.333	1.617	1
446.539	3.333	1.372	1
449.878	3.333	1.297	1
453.217	3.333	1.354	1
