onset	duration	RT	accuracy
18.025	3.333	0.92	1
21.364	3.333	0.818	1
24.702	3.333	0.929	1
28.041	3.333	0.763	1
31.38	3.333	0.851	1
34.718	3.333	0.718	1
56.069	3.333	0.798	1
59.408	3.333	0.804	1
62.747	3.333	0.699	1
66.086	3.333	1.055	1
69.424	3.333	0.818	1
72.763	3.333	0.852	1
94.114	3.333	0.877	1
97.453	3.333	0.848	1
100.792	3.333	0.845	1
104.13	3.333	0.828	1
107.469	3.333	0.747	1
110.808	3.333	0.748	1
132.159	3.333	1.031	1
135.498	3.333	0.673	1
138.836	3.333	0.99	1
142.175	3.333	0.85	1
145.514	3.333	0.808	1
148.852	3.333	0.82	1
170.204	3.333	1.18	1
173.542	3.333	0.892	1
176.881	3.333	0.803	1
180.22	3.333	0.779	1
183.558	3.333	1.011	1
186.897	3.333	0.794	1
208.248	3.333	0.953	1
211.587	3.333	0.778	1
214.926	3.333	0.937	1
218.264	3.333	0.968	1
221.603	3.333	0.905	1
224.942	3.333	0.84	1
246.293	3.333	0.88	1
249.632	3.333	0.706	1
252.97	3.333	0.763	1
256.309	3.333	1.082	1
259.648	3.333	0.809	1
262.987	3.333	0.826	1
284.338	3.333	0.777	1
287.676	3.333	0.695	1
291.015	3.333	0.881	1
294.354	3.333	0.824	1
297.693	3.333	0.852	1
301.031	3.333	0.99	1
322.382	3.333	1.123	1
325.721	3.333	0.661	1
329.06	3.333	1.198	1
332.399	3.333	1.062	1
335.737	3.333	1.133	1
339.076	3.333	1.059	1
360.427	3.333	0.945	1
363.766	3.333	1.135	1
367.105	3.333	0.935	1
370.443	3.333	1.033	1
373.782	3.333	0.901	1
377.121	3.333	0.863	1
398.472	3.333	0.842	1
401.811	3.333	0.687	1
405.149	3.333	0.854	1
408.488	3.333	0.9	1
411.827	3.333	0.636	1
415.165	3.333	0.882	1
436.517	3.333	0.827	1
439.855	3.333	0.841	1
443.194	3.333	1.39	1
446.533	3.333	0.924	1
449.871	3.333	0.833	1
453.21	3.333	0.893	1
