onset	duration	RT	accuracy
18.221	6.7	NaN	NaN
24.831	6.7	0.236	1
31.442	6.7	0.286	1
56.265	6.7	0.646	1
62.892	6.7	0.301	1
69.503	6.7	0.405	1
94.326	6.7	0.382	1
100.954	6.7	0.648	1
107.564	6.7	0.352	0
132.404	6.7	0.318	1
139.015	6.7	0.432	1
145.625	6.7	0.334	0
170.449	6.7	0.335	1
177.059	6.7	0.643	1
183.687	6.7	0.282	1
208.526	6.7	0.339	1
215.154	6.7	0.086	1
221.764	6.7	0.304	1
246.588	6.7	0.562	1
253.198	6.7	0.158	1
259.809	6.7	NaN	NaN
284.632	6.7	0.521	0
291.243	6.7	0.216	1
297.853	6.7	0.506	1
322.693	6.7	0.291	1
329.304	6.7	0.078	1
335.914	6.7	0.768	1
360.754	6.7	0.628	0
367.382	6.7	0.357	1
373.992	6.7	0.263	1
398.832	6.7	0.324	0
405.443	6.7	0.795	1
412.053	6.7	0.346	1
436.877	6.7	NaN	NaN
443.487	6.7	0.513	0
450.098	6.7	0.706	1
