onset	duration	RT	accuracy
18.025	3.333	0.942	1
21.364	3.333	0.807	1
24.702	3.333	0.887	1
28.041	3.333	0.859	1
31.38	3.333	0.685	1
34.718	3.333	0.904	1
56.069	3.333	0.752	1
59.408	3.333	0.693	1
62.747	3.333	0.647	1
66.086	3.333	0.911	1
69.424	3.333	0.903	1
72.763	3.333	0.846	1
94.114	3.333	0.686	1
97.453	3.333	0.825	1
100.791	3.333	0.669	1
104.13	3.333	0.968	1
107.469	3.333	0.739	1
110.807	3.333	0.7	1
132.158	3.333	1.258	1
135.497	3.333	0.792	1
138.836	3.333	0.907	1
142.174	3.333	0.781	1
145.513	3.333	0.748	1
148.852	3.333	0.778	1
170.203	3.333	1.358	1
173.541	3.333	0.861	1
176.88	3.333	0.739	1
180.219	3.333	0.769	1
183.558	3.333	1.012	1
186.896	3.333	0.781	1
208.247	3.333	0.759	1
211.586	3.333	0.611	1
214.925	3.333	0.878	1
218.263	3.333	0.872	1
221.602	3.333	0.98	1
224.941	3.333	0.855	1
246.292	3.333	0.829	1
249.63	3.333	0.861	1
252.969	3.333	0.961	1
256.308	3.333	0.714	1
259.646	3.333	0.684	1
262.985	3.333	0.717	1
284.336	3.333	0.771	1
287.675	3.333	0.683	1
291.014	3.333	0.684	1
294.352	3.333	0.846	1
297.691	3.333	0.664	1
301.03	3.333	0.748	1
322.381	3.333	0.593	1
325.719	3.333	1.071	1
329.058	3.333	0.854	0
332.397	3.333	0.815	1
335.735	3.333	0.776	1
339.074	3.333	0.894	1
360.425	3.333	0.781	1
363.764	3.333	0.951	1
367.102	3.333	0.788	1
370.441	3.333	0.745	1
373.78	3.333	0.776	1
377.119	3.333	1.082	1
398.47	3.333	0.954	1
401.808	3.333	0.752	1
405.147	3.333	0.84	1
408.486	3.333	1.067	1
411.824	3.333	0.756	1
415.163	3.333	1.027	1
436.514	3.333	0.716	1
439.853	3.333	0.757	1
443.191	3.333	0.915	1
446.53	3.333	0.847	1
449.869	3.333	0.649	1
453.208	3.333	0.873	1
