onset	duration	RT	accuracy
18.016	3.333	1.543	1
21.355	3.333	2.009	1
24.694	3.333	1.707	1
28.032	3.333	2.018	1
31.371	3.333	1.586	1
34.71	3.333	2.716	0
56.061	3.333	1.329	1
59.4	3.333	2.482	1
62.738	3.333	1.826	0
66.077	3.333	1.749	1
69.416	3.333	2.156	1
72.755	3.333	1.803	1
94.106	3.333	1.85	1
97.445	3.333	2.069	1
100.783	3.333	1.678	1
104.122	3.333	2.364	1
107.461	3.333	1.835	1
110.799	3.333	2.051	1
132.151	3.333	2.116	1
135.489	3.333	2.263	1
138.828	3.333	1.422	1
142.167	3.333	2.043	1
145.506	3.333	1.715	1
148.844	3.333	2.231	1
170.196	3.333	2.005	0
173.534	3.333	2.178	1
176.873	3.333	2.673	1
180.212	3.333	1.402	1
183.551	3.333	2.469	1
186.889	3.333	1.665	1
208.241	3.333	2.085	1
211.579	3.333	1.92	0
214.918	3.333	1.681	1
218.257	3.333	2.102	1
221.596	3.333	1.577	1
224.934	3.333	1.863	1
246.285	3.333	1.723	1
249.624	3.333	2.129	1
252.963	3.333	1.694	1
256.302	3.333	2.395	1
259.64	3.333	1.753	1
262.979	3.333	1.928	1
284.33	3.333	2.152	1
287.669	3.333	1.356	1
291.008	3.333	2.012	1
294.347	3.333	1.665	1
297.685	3.333	1.343	1
301.024	3.333	1.614	1
322.375	3.333	1.702	1
325.714	3.333	2.42	1
329.053	3.333	1.609	1
332.392	3.333	1.638	0
335.73	3.333	1.546	1
339.069	3.333	1.844	1
360.42	3.333	1.938	1
363.759	3.333	1.763	1
367.098	3.333	1.484	1
370.437	3.333	1.988	1
373.775	3.333	1.918	1
377.114	3.333	1.629	1
398.465	3.333	1.76	1
401.804	3.333	2.107	1
405.143	3.333	1.676	1
408.482	3.333	2.231	1
411.82	3.333	1.943	0
415.159	3.333	1.478	0
436.51	3.333	1.468	1
439.849	3.333	2.184	0
443.188	3.333	2.295	0
446.527	3.333	1.716	0
449.865	3.333	2.195	1
453.204	3.333	2.053	1
