onset	duration	RT	accuracy
18.024	3.333	2.002	1
21.366	3.333	1.531	1
24.707	3.333	2.118	1
28.048	3.333	1.129	1
31.39	3.333	1.514	1
34.731	3.333	2.341	1
56.088	3.333	1.603	1
59.429	3.333	1.318	0
62.771	3.333	1.752	0
66.112	3.333	1.084	1
69.453	3.333	1.682	1
72.795	3.333	1.912	1
94.151	3.333	2.569	1
97.493	3.333	1.198	1
100.834	3.333	2.028	1
104.176	3.333	2.549	1
107.517	3.333	1.229	1
110.858	3.333	2.619	1
132.215	3.333	NaN	NaN
135.556	3.333	1.729	1
138.897	3.333	1.497	1
142.239	3.333	0.977	1
145.58	3.333	1.266	1
148.922	3.333	2.163	1
170.278	3.333	1.3	1
173.62	3.333	1.673	1
176.961	3.333	1.75	1
180.302	3.333	2.274	1
183.644	3.333	1.115	1
186.985	3.333	1.328	1
208.342	3.333	1.489	1
211.683	3.333	0.841	1
215.024	3.333	1.45	1
218.366	3.333	0.97	1
221.707	3.333	1.166	1
225.049	3.333	1.138	1
246.405	3.333	1.112	1
249.746	3.333	1.336	1
253.088	3.333	1.388	1
256.429	3.333	1.109	1
259.771	3.333	1.088	1
263.112	3.333	0.874	1
284.468	3.333	1.533	1
287.81	3.333	1.208	1
291.151	3.333	0.908	1
294.493	3.333	1.166	1
297.834	3.333	1.197	1
301.175	3.333	1.752	1
322.532	3.333	0.876	1
325.873	3.333	0.866	1
329.215	3.333	0.971	1
332.556	3.333	1.442	1
335.897	3.333	1.322	1
339.239	3.333	2.007	1
360.595	3.333	1.301	1
363.937	3.333	1.654	1
367.278	3.333	1.275	1
370.62	3.333	1.161	1
373.961	3.333	1.213	1
377.302	3.333	1.012	1
398.659	3.333	1.06	1
402	3.333	1.062	1
405.342	3.333	0.997	1
408.683	3.333	0.912	1
412.024	3.333	1.005	1
415.366	3.333	1.751	1
436.722	3.333	2.651	1
440.064	3.333	2.775	1
443.405	3.333	1.859	1
446.746	3.333	1.169	1
450.088	3.333	0.966	1
453.429	3.333	1.339	1
