onset	duration	RT	accuracy
18.027	3.333	1.662	1
21.368	3.333	2.989	1
24.709	3.333	1.978	1
28.051	3.333	2.515	1
31.392	3.333	1.486	1
34.733	3.333	2.3	1
56.09	3.333	2.301	1
59.431	3.333	NaN	NaN
62.773	3.333	2.329	1
66.114	3.333	2.464	1
69.456	3.333	2.508	1
72.797	3.333	1.947	1
94.154	3.333	2.166	1
97.495	3.333	2.478	1
100.836	3.333	1.758	1
104.178	3.333	2.379	1
107.519	3.333	1.825	1
110.861	3.333	3.117	1
132.217	3.333	2.166	1
135.558	3.333	3.075	1
138.9	3.333	1.96	1
142.241	3.333	2.244	1
145.582	3.333	1.622	1
148.924	3.333	2.244	1
170.28	3.333	2.529	1
173.622	3.333	2.394	1
176.963	3.333	2.323	1
180.305	3.333	1.391	1
183.646	3.333	2.46	1
186.987	3.333	1.612	0
208.344	3.333	NaN	NaN
211.685	3.333	0.275	1
215.027	3.333	2.108	1
218.368	3.333	2.512	1
221.709	3.333	1.602	1
225.051	3.333	2.589	1
246.407	3.333	1.502	1
249.748	3.333	1.772	1
253.09	3.333	1.975	1
256.431	3.333	2.411	1
259.773	3.333	2.241	0
263.114	3.333	2.282	1
284.471	3.333	2.146	1
287.812	3.333	1.995	1
291.153	3.333	2.232	1
294.495	3.333	2.076	1
297.836	3.333	1.468	1
301.178	3.333	1.622	1
322.534	3.333	1.99	1
325.875	3.333	2.252	1
329.217	3.333	1.632	1
332.558	3.333	3.063	1
335.9	3.333	1.794	1
339.241	3.333	1.635	1
360.597	3.333	2.163	1
363.939	3.333	1.632	1
367.28	3.333	1.76	1
370.622	3.333	2.485	1
373.963	3.333	1.575	1
377.304	3.333	1.684	1
398.661	3.333	2.119	1
402.002	3.333	2.17	1
405.344	3.333	1.823	1
408.685	3.333	2.243	1
412.027	3.333	2.045	0
415.368	3.333	1.645	1
436.724	3.333	1.958	1
440.066	3.333	2.33	1
443.407	3.333	2.36	1
446.748	3.333	1.962	1
450.09	3.333	2.198	1
453.431	3.333	2.481	1
