onset	duration	RT	accuracy
18.027	3.333	1.873	0
21.368	3.333	2.485	1
24.709	3.333	2.376	1
28.051	3.333	1.574	1
31.392	3.333	1.154	1
34.733	3.333	0.86	1
56.09	3.333	1.02	1
59.431	3.333	1.049	1
62.773	3.333	0.927	1
66.114	3.333	0.991	1
69.456	3.333	0.925	1
72.797	3.333	0.845	1
94.154	3.333	0.789	1
97.495	3.333	0.968	1
100.836	3.333	1.977	1
104.178	3.333	0.919	1
107.519	3.333	0.772	1
110.86	3.333	0.896	1
132.217	3.333	1.216	1
135.558	3.333	0.684	1
138.9	3.333	0.875	1
142.241	3.333	0.629	1
145.582	3.333	0.839	1
148.924	3.333	0.713	1
170.28	3.333	1.005	1
173.622	3.333	1.273	1
176.963	3.333	0.709	1
180.305	3.333	0.773	1
183.646	3.333	0.632	1
186.987	3.333	0.985	1
208.344	3.333	0.833	1
211.685	3.333	0.71	1
215.027	3.333	0.821	1
218.368	3.333	1.028	1
221.709	3.333	0.736	1
225.051	3.333	0.799	1
246.407	3.333	0.948	1
249.748	3.333	0.795	1
253.09	3.333	0.861	1
256.431	3.333	0.599	1
259.773	3.333	0.874	1
263.114	3.333	0.653	1
284.47	3.333	0.703	0
287.812	3.333	1.02	1
291.153	3.333	0.766	1
294.495	3.333	1.527	0
297.836	3.333	0.806	1
301.177	3.333	0.841	1
322.534	3.333	0.745	1
325.875	3.333	0.735	1
329.217	3.333	1.131	1
332.558	3.333	0.874	1
335.899	3.333	0.756	1
339.241	3.333	1.414	1
360.597	3.333	1.249	1
363.939	3.333	0.933	1
367.28	3.333	0.756	1
370.621	3.333	0.834	1
373.963	3.333	1.049	1
377.304	3.333	1.264	1
398.661	3.333	0.99	1
402.002	3.333	1.048	1
405.344	3.333	0.79	1
408.685	3.333	0.99	1
412.026	3.333	0.641	1
415.368	3.333	0.774	1
436.724	3.333	0.822	1
440.066	3.333	0.73	1
443.407	3.333	0.783	1
446.748	3.333	1.075	1
450.09	3.333	0.892	1
453.431	3.333	1.096	1
