onset	duration	RT	accuracy
18.231	6.7	0.299	1
24.906	6.7	0.306	1
31.58	6.7	0.001	1
56.478	6.7	0.744	1
63.153	6.7	0.147	1
69.827	6.7	0.137	1
94.725	6.7	0.331	1
101.399	6.7	0.001	1
108.074	6.7	0.013	1
132.972	6.7	0.317	1
139.646	6.7	0.389	1
146.32	6.7	0.377	1
171.218	6.7	0.7	1
177.893	6.7	0.268	1
184.567	6.7	0.379	1
209.465	6.7	0.286	1
216.14	6.7	0.28	1
222.814	6.7	0.087	1
247.712	6.7	0.429	1
254.386	6.7	0.219	1
261.061	6.7	0.407	1
285.959	6.7	0.244	0
292.633	6.7	0.001	1
299.308	6.7	0.713	1
324.205	6.7	0.001	1
330.88	6.7	0.419	1
337.554	6.7	0.338	1
362.452	6.7	NaN	NaN
369.126	6.7	0.247	0
375.801	6.7	NaN	NaN
400.699	6.7	0.298	0
407.373	6.7	0.146	1
414.048	6.7	0.67	0
438.946	6.7	NaN	NaN
445.62	6.7	0.066	1
452.295	6.7	0.316	1
