onset	duration	RT	accuracy
18.024	3.333	2.181	1
21.365	3.333	2.225	1
24.707	3.333	2.107	1
28.048	3.333	2.269	1
31.389	3.333	1.349	0
34.731	3.333	0.024	0
56.087	3.333	1.908	1
59.428	3.333	NaN	NaN
62.77	3.333	3.168	1
66.111	3.333	0.02	1
69.453	3.333	2.972	1
72.794	3.333	2.365	1
94.151	3.333	2.159	1
97.492	3.333	2.453	0
100.833	3.333	2.499	1
104.175	3.333	2.606	1
107.516	3.333	1.793	1
110.857	3.333	2.309	1
132.214	3.333	3.176	1
135.555	3.333	0.024	0
138.897	3.333	2.682	1
142.238	3.333	2.617	1
145.579	3.333	2.443	1
148.921	3.333	3.075	0
170.277	3.333	NaN	NaN
173.619	3.333	0.668	0
176.96	3.333	0.021	0
180.301	3.333	0.048	1
183.643	3.333	2.985	1
186.984	3.333	2.039	1
208.341	3.333	2.641	1
211.682	3.333	2.732	0
215.023	3.333	0.016	0
218.365	3.333	2.569	1
221.706	3.333	2.074	1
225.048	3.333	2.594	0
246.404	3.333	2.602	1
249.745	3.333	2.753	1
253.087	3.333	2.22	1
256.428	3.333	2.973	1
259.77	3.333	2.409	1
263.111	3.333	NaN	NaN
284.468	3.333	2.256	1
287.809	3.333	1.888	1
291.151	3.333	2.251	1
294.492	3.333	2.143	1
297.833	3.333	1.643	1
301.175	3.333	1.574	1
322.531	3.333	2.828	1
325.872	3.333	2.876	1
329.214	3.333	2.203	0
332.555	3.333	2.801	1
335.897	3.333	2.01	1
339.238	3.333	1.828	1
360.594	3.333	2.966	0
363.936	3.333	2.38	1
367.277	3.333	2.12	1
370.619	3.333	2.012	1
373.96	3.333	2.803	1
377.301	3.333	NaN	NaN
398.658	3.333	2.079	0
401.999	3.333	0.075	0
405.341	3.333	2.065	1
408.682	3.333	2.108	1
412.023	3.333	3.079	1
415.365	3.333	0.067	1
436.721	3.333	1.945	1
440.063	3.333	3.005	1
443.404	3.333	2.576	0
446.745	3.333	2.823	1
450.087	3.333	2.678	1
453.428	3.333	1.95	1
