onset	duration	RT	accuracy
18.02	3.333	1.058	1
21.358	3.333	0.973	1
24.697	3.333	0.994	1
28.036	3.333	0.674	1
31.375	3.333	0.712	1
34.713	3.333	0.589	1
56.065	3.333	0.955	1
59.403	3.333	0.903	1
62.742	3.333	1.248	1
66.081	3.333	0.87	1
69.42	3.333	0.953	1
72.758	3.333	0.918	1
94.109	3.333	0.922	1
97.448	3.333	1.126	1
100.787	3.333	1.482	1
104.126	3.333	0.748	1
107.464	3.333	0.788	1
110.803	3.333	0.83	1
132.154	3.333	0.892	1
135.493	3.333	0.649	1
138.832	3.333	1.063	1
142.171	3.333	1.274	1
145.509	3.333	0.774	1
148.848	3.333	0.825	1
170.199	3.333	0.727	1
173.538	3.333	0.942	1
176.877	3.333	0.963	1
180.215	3.333	0.79	1
183.554	3.333	0.874	1
186.893	3.333	0.759	1
208.244	3.333	0.869	1
211.583	3.333	0.804	1
214.922	3.333	0.723	1
218.26	3.333	0.835	1
221.599	3.333	0.921	1
224.938	3.333	1.253	1
246.289	3.333	0.824	1
249.628	3.333	0.713	1
252.967	3.333	0.798	1
256.305	3.333	0.763	1
259.644	3.333	0.808	1
262.983	3.333	0.906	1
284.334	3.333	0.807	1
287.673	3.333	0.773	1
291.011	3.333	0.872	1
294.35	3.333	0.705	1
297.689	3.333	0.642	1
301.028	3.333	1.124	1
322.379	3.333	1.289	1
325.718	3.333	0.801	1
329.056	3.333	1.281	1
332.395	3.333	0.796	1
335.734	3.333	0.762	1
339.073	3.333	0.81	1
360.424	3.333	0.796	1
363.763	3.333	0.797	1
367.101	3.333	0.774	1
370.44	3.333	0.822	1
373.779	3.333	0.795	1
377.118	3.333	0.843	1
398.469	3.333	0.786	1
401.808	3.333	0.882	1
405.146	3.333	0.8	1
408.485	3.333	0.887	1
411.824	3.333	0.652	1
415.163	3.333	0.686	1
436.514	3.333	0.734	1
439.852	3.333	0.963	1
443.191	3.333	0.871	1
446.53	3.333	0.702	1
449.869	3.333	0.848	1
453.207	3.333	0.857	1
