onset	duration	type
18.029	14	gen
32.029	6	report
56.056	14	gen
70.056	6	report
94.084	14	gen
108.084	6	report
132.111	14	gen
146.111	6	report
170.139	14	gen
184.139	6	report
208.167	14	gen
222.167	6	report
246.194	14	gen
260.194	6	report
284.222	14	gen
298.222	6	report
322.25	14	gen
336.25	6	report
360.278	14	gen
374.278	6	report
398.305	14	gen
412.305	6	report
436.333	14	gen
450.333	6	report
