onset	duration	RT	accuracy
18.017	3.333	1.85	1
21.356	3.333	2.197	1
24.695	3.333	2.269	1
28.033	3.333	2.33	1
31.372	3.333	1.62	1
34.711	3.333	1.848	1
56.062	3.333	1.48	1
59.401	3.333	1.688	1
62.74	3.333	2.468	0
66.078	3.333	1.854	1
69.417	3.333	2.201	1
72.756	3.333	2.022	1
94.107	3.333	2.184	0
97.446	3.333	2.293	1
100.785	3.333	1.951	1
104.123	3.333	2.283	1
107.462	3.333	2.134	1
110.801	3.333	2.088	1
132.152	3.333	2.024	1
135.491	3.333	2.307	1
138.83	3.333	1.67	1
142.168	3.333	2.188	1
145.507	3.333	2.2	1
148.846	3.333	2.3	1
170.197	3.333	1.756	0
173.536	3.333	2.742	1
176.875	3.333	1.987	1
180.213	3.333	1.481	1
183.552	3.333	2.131	1
186.891	3.333	1.824	1
208.242	3.333	2.644	1
211.581	3.333	1.879	0
214.92	3.333	2.52	0
218.258	3.333	1.956	1
221.597	3.333	1.635	1
224.936	3.333	2.209	1
246.287	3.333	1.92	1
249.626	3.333	2.016	1
252.965	3.333	2.464	1
256.303	3.333	2.566	1
259.642	3.333	2.501	1
262.981	3.333	2.027	1
284.332	3.333	2.168	1
287.671	3.333	1.717	1
291.01	3.333	2.22	1
294.348	3.333	1.795	0
297.687	3.333	1.63	1
301.026	3.333	1.707	1
322.376	3.333	1.804	1
325.715	3.333	2.107	1
329.053	3.333	1.861	0
332.392	3.333	2.494	1
335.73	3.333	2.475	1
339.069	3.333	1.888	1
360.419	3.333	2.207	1
363.758	3.333	1.807	1
367.096	3.333	1.844	1
370.435	3.333	2.147	1
373.773	3.333	1.759	1
377.112	3.333	1.897	1
398.462	3.333	2.089	1
401.8	3.333	2.231	1
405.139	3.333	1.726	1
408.478	3.333	2.209	1
411.816	3.333	1.925	0
415.155	3.333	1.779	1
436.505	3.333	1.592	1
439.844	3.333	2.349	1
443.182	3.333	1.981	1
446.521	3.333	1.802	1
449.859	3.333	1.933	1
453.198	3.333	2.485	0
