onset	duration	RT	accuracy
18.025	3.333	1.708	1
21.366	3.333	2.26	1
24.708	3.333	2.121	0
28.049	3.333	2.007	1
31.39	3.333	1.295	1
34.732	3.333	2.43	1
56.088	3.333	1.76	1
59.43	3.333	1.496	1
62.771	3.333	2.727	1
66.113	3.333	1.975	0
69.454	3.333	3.037	1
72.795	3.333	1.879	1
94.152	3.333	2.532	1
97.493	3.333	2.954	1
100.835	3.333	1.746	1
104.176	3.333	2.235	1
107.517	3.333	1.629	1
110.859	3.333	1.974	1
132.215	3.333	1.928	1
135.557	3.333	2.469	1
138.898	3.333	2.14	1
142.239	3.333	2.083	1
145.581	3.333	2.045	1
148.922	3.333	2.624	1
170.279	3.333	2.39	1
173.62	3.333	2.139	1
176.961	3.333	3.23	0
180.303	3.333	0.017	0
183.644	3.333	2.31	1
186.986	3.333	1.607	1
208.342	3.333	2.882	1
211.684	3.333	2.158	1
215.025	3.333	1.918	1
218.366	3.333	2.199	1
221.708	3.333	1.73	1
225.049	3.333	1.867	1
246.406	3.333	2.025	0
249.747	3.333	1.874	1
253.088	3.333	1.812	1
256.43	3.333	2.409	1
259.771	3.333	1.715	1
263.112	3.333	2.16	1
284.469	3.333	2.314	1
287.81	3.333	1.65	1
291.152	3.333	2.879	1
294.493	3.333	2.489	1
297.834	3.333	1.593	1
301.176	3.333	1.79	1
322.532	3.333	1.837	1
325.874	3.333	2.608	1
329.215	3.333	2.692	1
332.557	3.333	2.948	1
335.898	3.333	2.015	1
339.239	3.333	1.516	1
360.596	3.333	2.663	1
363.937	3.333	1.737	1
367.278	3.333	1.995	1
370.62	3.333	1.988	1
373.961	3.333	1.577	1
377.303	3.333	1.517	1
398.659	3.333	1.884	1
402	3.333	2.337	1
405.342	3.333	1.441	1
408.683	3.333	2.34	1
412.025	3.333	2.561	0
415.366	3.333	1.871	1
436.723	3.333	1.944	1
440.064	3.333	3.151	1
443.405	3.333	0.017	1
446.747	3.333	2.147	1
450.088	3.333	2.076	1
453.43	3.333	2.176	1
