onset	duration	RT	accuracy
18.022	3.333	1.57	1
21.363	3.333	1.209	1
24.705	3.333	1.157	1
28.046	3.333	1.271	1
31.388	3.333	1.304	1
34.729	3.333	1.464	1
56.085	3.333	1.33	1
59.427	3.333	1.152	0
62.768	3.333	1.658	0
66.11	3.333	1.034	1
69.451	3.333	1.256	1
72.792	3.333	1.31	1
94.149	3.333	2.078	1
97.49	3.333	1.06	1
100.832	3.333	1.258	1
104.173	3.333	1.764	1
107.514	3.333	0.895	1
110.856	3.333	1.02	1
132.212	3.333	1.581	1
135.554	3.333	1.057	1
138.895	3.333	1.058	1
142.237	3.333	0.824	1
145.578	3.333	0.853	1
148.919	3.333	1.645	1
170.276	3.333	1.06	1
173.617	3.333	1.112	1
176.958	3.333	1.199	1
180.3	3.333	1.214	0
183.641	3.333	1.384	1
186.983	3.333	1.343	1
208.339	3.333	1.397	1
211.681	3.333	1.116	1
215.022	3.333	1.505	1
218.363	3.333	1.203	1
221.705	3.333	1.073	1
225.046	3.333	1.038	1
246.403	3.333	1.026	1
249.744	3.333	1.134	1
253.085	3.333	1.464	1
256.427	3.333	0.998	1
259.768	3.333	1.16	1
263.11	3.333	0.941	1
284.466	3.333	1.029	1
287.807	3.333	1.105	1
291.149	3.333	0.949	1
294.49	3.333	0.74	1
297.831	3.333	1.057	1
301.173	3.333	1.194	1
322.529	3.333	1.087	1
325.871	3.333	0.885	1
329.212	3.333	0.763	1
332.554	3.333	1.04	0
335.895	3.333	2.092	1
339.236	3.333	1.701	1
360.593	3.333	1.406	1
363.934	3.333	1.418	1
367.276	3.333	1.974	1
370.617	3.333	1.072	1
373.958	3.333	1.588	1
377.3	3.333	0.92	1
398.656	3.333	0.909	1
401.998	3.333	1.04	1
405.339	3.333	0.787	1
408.68	3.333	1.092	1
412.022	3.333	0.917	1
415.363	3.333	1.276	1
436.72	3.333	1.173	1
440.061	3.333	1.255	1
443.403	3.333	0.947	1
446.744	3.333	1.147	1
450.085	3.333	1.255	1
453.427	3.333	1.106	1
