onset	duration	RT	accuracy
18.235	6.7	0.687	1
24.909	6.7	0.402	1
31.583	6.7	0.231	1
56.481	6.7	0.308	1
63.156	6.7	0.151	1
69.83	6.7	0.601	1
94.728	6.7	0.429	1
101.403	6.7	0.941	1
108.077	6.7	0.001	1
132.975	6.7	0.286	1
139.649	6.7	0.439	0
146.324	6.7	0.395	1
171.221	6.7	0.202	1
177.896	6.7	0.27	1
184.57	6.7	0.573	1
209.468	6.7	0.253	1
216.143	6.7	0.422	1
222.817	6.7	0.068	1
247.715	6.7	0.002	1
254.389	6.7	0.205	1
261.064	6.7	0.602	1
285.962	6.7	0.318	1
292.636	6.7	0.028	1
299.311	6.7	0.051	1
324.209	6.7	NaN	NaN
330.883	6.7	0.321	1
337.557	6.7	0.001	1
362.455	6.7	0.001	0
369.13	6.7	0.633	1
375.804	6.7	0	1
400.702	6.7	0.001	0
407.377	6.7	0.384	1
414.051	6.7	0.064	1
438.949	6.7	0.488	1
445.623	6.7	0.055	1
452.298	6.7	0.943	1
