onset	duration	RT	accuracy
18.023	3.333	1.674	1
21.361	3.333	2.543	1
24.7	3.333	1.714	1
28.039	3.333	1.456	1
31.377	3.333	3.198	1
34.716	3.333	2.63	0
56.067	3.333	1.756	1
59.406	3.333	1.819	0
62.745	3.333	1.366	0
66.083	3.333	2.158	1
69.422	3.333	1.451	1
72.761	3.333	1.689	1
94.112	3.333	2.291	1
97.45	3.333	1.831	1
100.789	3.333	1.939	1
104.128	3.333	2.564	1
107.466	3.333	1.554	1
110.805	3.333	2.127	1
132.156	3.333	2.399	1
135.495	3.333	1.763	1
138.833	3.333	3.197	0
142.172	3.333	1.873	1
145.511	3.333	2.269	0
148.849	3.333	2.313	1
170.2	3.333	1.899	1
173.539	3.333	2.013	1
176.878	3.333	2.541	1
180.217	3.333	2.252	1
183.555	3.333	2.514	1
186.894	3.333	2.033	1
208.245	3.333	2.743	1
211.584	3.333	2.038	1
214.922	3.333	2.342	1
218.261	3.333	1.99	1
221.6	3.333	1.924	1
224.938	3.333	1.591	1
246.289	3.333	1.664	0
249.628	3.333	3.31	1
252.967	3.333	1.972	0
256.305	3.333	1.567	1
259.644	3.333	3.001	0
262.983	3.333	1.632	1
284.334	3.333	2.279	0
287.672	3.333	1.359	1
291.011	3.333	2.897	0
294.35	3.333	2.385	1
297.689	3.333	1.202	0
301.027	3.333	1.749	1
322.378	3.333	1.324	1
325.717	3.333	1.081	1
329.056	3.333	1.427	1
332.394	3.333	2.201	0
335.733	3.333	1.906	1
339.072	3.333	2.22	1
360.423	3.333	1.484	1
363.761	3.333	1.557	1
367.1	3.333	2.403	1
370.439	3.333	1.578	1
373.777	3.333	2.517	0
377.116	3.333	2.229	1
398.467	3.333	1.5	1
401.806	3.333	2.078	1
405.144	3.333	1.79	1
408.483	3.333	1.446	1
411.822	3.333	1.245	1
415.161	3.333	1.497	1
436.511	3.333	2.316	0
439.85	3.333	1.943	1
443.189	3.333	2.336	1
446.528	3.333	2.36	0
449.866	3.333	2.695	1
453.205	3.333	2.281	0
