onset	duration	RT	accuracy
18.023	3.333	2.167	1
21.364	3.333	2.64	0
24.705	3.333	2.471	1
28.047	3.333	3.157	1
31.388	3.333	0.024	1
34.73	3.333	2.785	0
56.086	3.333	1.935	1
59.427	3.333	2.055	1
62.769	3.333	2.62	1
66.11	3.333	2.02	1
69.452	3.333	2.525	1
72.793	3.333	1.921	1
94.15	3.333	2.076	1
97.491	3.333	3.03	1
100.832	3.333	1.909	1
104.174	3.333	2.67	1
107.515	3.333	1.937	1
110.857	3.333	1.965	1
132.213	3.333	2.43	1
135.554	3.333	2.652	1
138.896	3.333	1.57	1
142.237	3.333	2.2	1
145.578	3.333	1.816	1
148.92	3.333	2.815	1
170.276	3.333	1.97	0
173.618	3.333	NaN	NaN
176.959	3.333	2.74	0
180.301	3.333	1.527	1
183.642	3.333	2.1	1
186.983	3.333	1.708	0
208.34	3.333	2.506	1
211.681	3.333	2.627	1
215.023	3.333	2.193	1
218.364	3.333	2.359	1
221.705	3.333	1.632	1
225.047	3.333	2.589	0
246.403	3.333	2.324	1
249.745	3.333	1.637	1
253.086	3.333	2.369	1
256.427	3.333	2.641	1
259.769	3.333	NaN	NaN
263.11	3.333	0.411	0
284.467	3.333	2.319	1
287.808	3.333	2.039	1
291.15	3.333	2.161	1
294.491	3.333	2.429	1
297.832	3.333	1.711	1
301.174	3.333	1.882	1
322.53	3.333	2.592	1
325.871	3.333	2.062	1
329.213	3.333	2.867	1
332.554	3.333	2.666	1
335.895	3.333	2.04	1
339.237	3.333	1.767	1
360.593	3.333	2.781	1
363.935	3.333	1.981	1
367.276	3.333	3.077	1
370.618	3.333	0.024	0
373.959	3.333	1.744	1
377.3	3.333	1.819	1
398.657	3.333	2.559	1
401.998	3.333	0.02	0
405.34	3.333	1.792	1
408.681	3.333	2.175	1
412.022	3.333	2.246	0
415.364	3.333	1.944	1
436.72	3.333	2.722	1
440.062	3.333	3.043	0
443.403	3.333	0.017	0
446.745	3.333	1.84	1
450.086	3.333	2.211	1
453.427	3.333	2.202	1
