onset	duration	RT	accuracy
18.021	3.333	2.428	1
21.362	3.333	2.546	1
24.703	3.333	1.964	1
28.045	3.333	3.017	1
31.386	3.333	0.022	1
34.728	3.333	2.092	1
56.084	3.333	1.509	1
59.426	3.333	2.144	0
62.767	3.333	2.434	1
66.108	3.333	1.901	1
69.45	3.333	2.506	1
72.791	3.333	1.963	1
94.148	3.333	2.018	1
97.489	3.333	2.381	1
100.83	3.333	1.716	1
104.172	3.333	2.193	1
107.513	3.333	1.582	1
110.855	3.333	2.024	1
132.211	3.333	0.022	1
135.552	3.333	2.481	1
138.894	3.333	2.222	1
142.235	3.333	1.836	1
145.576	3.333	2.113	1
148.918	3.333	2.474	1
170.275	3.333	2.35	1
173.616	3.333	2.651	1
176.957	3.333	2.371	1
180.299	3.333	1.413	1
183.64	3.333	2.033	1
186.981	3.333	1.598	1
208.338	3.333	0.017	1
211.68	3.333	1.91	1
215.021	3.333	2.121	1
218.362	3.333	2.132	1
221.704	3.333	1.459	1
225.045	3.333	1.902	1
246.401	3.333	2.21	1
249.743	3.333	2.39	1
253.084	3.333	1.916	1
256.426	3.333	2.597	1
259.767	3.333	2.061	1
263.109	3.333	2.033	1
284.465	3.333	2.303	1
287.806	3.333	1.777	1
291.148	3.333	2.033	1
294.489	3.333	2.851	0
297.831	3.333	1.587	1
301.172	3.333	2.553	1
322.528	3.333	1.689	1
325.87	3.333	1.87	1
329.211	3.333	1.795	1
332.553	3.333	1.929	0
335.894	3.333	2.06	1
339.235	3.333	1.712	1
360.592	3.333	0.021	0
363.933	3.333	1.652	1
367.275	3.333	1.842	1
370.616	3.333	2.077	1
373.957	3.333	1.657	1
377.299	3.333	1.587	1
398.655	3.333	1.856	1
401.997	3.333	2.089	1
405.338	3.333	1.9	1
408.68	3.333	2.136	1
412.021	3.333	2.234	0
415.362	3.333	1.57	1
436.719	3.333	1.648	1
440.06	3.333	2.101	1
443.401	3.333	3.263	1
446.743	3.333	0.025	0
450.084	3.333	2.124	1
453.426	3.333	1.925	1
