onset	duration	RT	accuracy
18.022	3.333	1.198	1
21.364	3.333	0.847	1
24.705	3.333	0.872	1
28.046	3.333	0.841	1
31.388	3.333	0.666	1
34.729	3.333	0.682	1
56.086	3.333	0.742	1
59.427	3.333	0.897	1
62.769	3.333	1.176	1
66.11	3.333	0.683	1
69.451	3.333	0.889	1
72.793	3.333	0.834	1
94.149	3.333	0.694	1
97.491	3.333	0.78	1
100.832	3.333	1.108	1
104.173	3.333	0.676	1
107.515	3.333	0.675	1
110.856	3.333	0.832	1
132.213	3.333	1.255	1
135.554	3.333	0.607	1
138.895	3.333	0.756	1
142.237	3.333	0.671	1
145.578	3.333	0.807	1
148.92	3.333	0.677	1
170.276	3.333	0.601	1
173.618	3.333	1.051	1
176.959	3.333	0.812	1
180.3	3.333	0.668	1
183.642	3.333	0.84	1
186.983	3.333	0.88	1
208.34	3.333	0.799	1
211.681	3.333	0.773	1
215.023	3.333	0.839	1
218.364	3.333	1.077	1
221.705	3.333	0.931	1
225.047	3.333	0.938	1
246.403	3.333	1.169	1
249.745	3.333	0.701	1
253.086	3.333	0.857	1
256.427	3.333	0.703	1
259.769	3.333	0.747	1
263.11	3.333	0.654	1
284.467	3.333	0.877	1
287.808	3.333	0.599	1
291.15	3.333	0.6	1
294.491	3.333	0.551	1
297.832	3.333	0.615	1
301.174	3.333	0.57	1
322.53	3.333	0.67	1
325.872	3.333	0.64	1
329.213	3.333	1.07	1
332.555	3.333	0.725	1
335.896	3.333	0.819	1
339.237	3.333	1.088	1
360.594	3.333	0.7	1
363.935	3.333	0.787	1
367.277	3.333	0.657	1
370.618	3.333	0.913	0
373.959	3.333	0.801	1
377.301	3.333	0.719	1
398.657	3.333	0.854	1
401.999	3.333	0.67	1
405.34	3.333	0.904	1
408.682	3.333	0.706	1
412.023	3.333	0.652	1
415.364	3.333	0.594	1
436.721	3.333	0.655	1
440.062	3.333	0.63	1
443.404	3.333	0.923	1
446.745	3.333	0.657	1
450.086	3.333	0.98	1
453.428	3.333	0.774	1
