onset	duration	RT	accuracy
18.231	6.7	0.425	0
24.905	6.7	0.403	1
31.58	6.7	NaN	NaN
56.477	6.7	0.361	1
63.152	6.7	0.427	0
69.826	6.7	0.377	0
94.724	6.7	0.5	0
101.399	6.7	0.183	0
108.073	6.7	0.248	1
132.971	6.7	0.421	0
139.645	6.7	0.338	0
146.32	6.7	0.412	1
171.218	6.7	0.276	0
177.892	6.7	0.266	1
184.567	6.7	0.328	1
209.465	6.7	0.457	0
216.139	6.7	0.21	1
222.814	6.7	0.357	0
247.711	6.7	0.284	1
254.386	6.7	0.16	0
261.06	6.7	0.196	1
285.958	6.7	0.44	0
292.633	6.7	0.203	1
299.307	6.7	0.413	1
324.205	6.7	0.392	0
330.879	6.7	0.169	0
337.554	6.7	0.602	1
362.452	6.7	0.281	0
369.126	6.7	0.17	1
375.801	6.7	0.086	1
400.699	6.7	0.059	0
407.373	6.7	0.271	1
414.047	6.7	0.263	0
438.945	6.7	0.352	1
445.62	6.7	0.166	0
452.294	6.7	0.135	1
