onset	duration	RT	accuracy
18.023	3.333	1.867	0
21.365	3.333	0.001	1
24.706	3.333	2.736	1
28.048	3.333	2.089	1
31.389	3.333	NaN	NaN
34.73	3.333	2.995	0
56.087	3.333	2.117	1
59.428	3.333	NaN	NaN
62.77	3.333	NaN	NaN
66.111	3.333	0.134	0
69.452	3.333	0.186	1
72.794	3.333	NaN	NaN
94.15	3.333	2.416	1
97.492	3.333	2.847	0
100.833	3.333	3.164	1
104.175	3.333	0.001	1
107.516	3.333	NaN	NaN
110.857	3.333	2.447	1
132.214	3.333	3.314	1
135.555	3.333	0.001	1
138.897	3.333	NaN	NaN
142.238	3.333	1.654	1
145.579	3.333	2.666	1
148.921	3.333	2.815	1
170.277	3.333	2.228	1
173.619	3.333	3.134	0
176.96	3.333	0.001	1
180.301	3.333	3.165	1
183.643	3.333	0.001	0
186.984	3.333	NaN	NaN
208.341	3.333	2.825	1
211.682	3.333	NaN	NaN
215.023	3.333	0.18	0
218.365	3.333	0.88	0
221.706	3.333	NaN	NaN
225.048	3.333	3.122	0
246.404	3.333	2.719	1
249.746	3.333	NaN	NaN
253.087	3.333	NaN	NaN
256.428	3.333	0.37	0
259.77	3.333	0.031	1
263.111	3.333	2.67	1
284.468	3.333	3.105	1
287.809	3.333	0.001	0
291.15	3.333	0.001	1
294.492	3.333	0.12	1
297.833	3.333	2.474	0
301.175	3.333	NaN	NaN
322.531	3.333	2.149	1
325.872	3.333	NaN	NaN
329.214	3.333	0.316	1
332.555	3.333	0.229	0
335.897	3.333	NaN	NaN
339.238	3.333	NaN	NaN
360.594	3.333	2.089	1
363.936	3.333	2.815	1
367.277	3.333	2.21	1
370.619	3.333	1.756	1
373.96	3.333	NaN	NaN
377.301	3.333	NaN	NaN
398.658	3.333	1.571	1
401.999	3.333	2.878	1
405.341	3.333	NaN	NaN
408.682	3.333	0.137	0
412.023	3.333	2.365	1
415.365	3.333	2.338	1
436.721	3.333	2.875	1
440.063	3.333	NaN	NaN
443.404	3.333	0.006	0
446.745	3.333	0.001	1
450.087	3.333	2.606	1
453.428	3.333	3.244	1
