onset	duration	RT	accuracy
18.018	3.333	1.396	1
21.36	3.333	0.96	1
24.701	3.333	1.615	1
28.042	3.333	0.877	1
31.384	3.333	1.181	1
34.725	3.333	0.712	1
56.082	3.333	0.933	1
59.423	3.333	0.789	1
62.765	3.333	0.72	1
66.106	3.333	0.746	1
69.447	3.333	0.699	1
72.789	3.333	0.706	1
94.145	3.333	0.982	1
97.487	3.333	0.554	1
100.828	3.333	0.684	1
104.169	3.333	0.659	1
107.511	3.333	0.59	1
110.852	3.333	0.64	1
132.209	3.333	1.268	1
135.55	3.333	0.931	1
138.891	3.333	0.789	1
142.233	3.333	0.854	1
145.574	3.333	0.727	0
148.916	3.333	0.783	1
170.272	3.333	0.812	0
173.614	3.333	1.297	1
176.955	3.333	0.841	1
180.296	3.333	0.93	1
183.638	3.333	0.831	1
186.979	3.333	0.646	1
208.336	3.333	0.799	1
211.677	3.333	1.505	1
215.018	3.333	0.806	1
218.36	3.333	1.065	1
221.701	3.333	2.1	1
225.042	3.333	0.89	1
246.399	3.333	0.77	1
249.74	3.333	1.23	1
253.082	3.333	0.778	1
256.423	3.333	0.692	1
259.765	3.333	0.877	1
263.106	3.333	0.901	1
284.462	3.333	1.175	1
287.804	3.333	1.452	1
291.145	3.333	1.014	1
294.487	3.333	0.601	1
297.828	3.333	0.638	1
301.169	3.333	0.752	0
322.526	3.333	0.829	1
325.867	3.333	0.756	1
329.208	3.333	0.814	1
332.55	3.333	0.816	1
335.891	3.333	0.718	1
339.233	3.333	2.129	1
360.589	3.333	0.979	1
363.931	3.333	0.738	1
367.272	3.333	0.754	1
370.613	3.333	0.856	1
373.955	3.333	0.738	1
377.296	3.333	0.953	1
398.653	3.333	0.841	1
401.994	3.333	0.813	1
405.335	3.333	0.752	1
408.677	3.333	0.751	1
412.018	3.333	0.713	1
415.36	3.333	0.703	1
436.716	3.333	0.627	1
440.057	3.333	0.926	0
443.399	3.333	0.647	1
446.74	3.333	0.761	1
450.082	3.333	0.824	1
453.423	3.333	0.54	1
