onset	duration	RT	accuracy
18.026	3.333	NaN	NaN
21.367	3.333	0.134	1
24.709	3.333	2.061	1
28.05	3.333	NaN	NaN
31.391	3.333	0.332	1
34.733	3.333	2.433	0
56.089	3.333	3.091	1
59.431	3.333	2.483	1
62.772	3.333	NaN	NaN
66.113	3.333	0.782	1
69.455	3.333	0.024	0
72.796	3.333	2.372	1
94.153	3.333	2.742	1
97.494	3.333	NaN	NaN
100.836	3.333	0.662	0
104.177	3.333	2.273	1
107.518	3.333	1.56	1
110.86	3.333	2.485	1
132.216	3.333	2.863	1
135.557	3.333	NaN	NaN
138.899	3.333	0.871	0
142.24	3.333	0.087	0
145.582	3.333	0.218	0
148.923	3.333	3.015	1
170.28	3.333	2.985	1
173.621	3.333	2.599	1
176.962	3.333	NaN	NaN
180.304	3.333	0.79	1
183.645	3.333	2.255	1
186.987	3.333	1.349	1
208.343	3.333	2.755	1
211.685	3.333	2.459	0
215.026	3.333	NaN	NaN
218.367	3.333	0.852	0
221.708	3.333	NaN	NaN
225.05	3.333	0.953	1
246.406	3.333	2.836	1
249.748	3.333	NaN	NaN
253.089	3.333	0.057	0
256.431	3.333	3.309	1
259.772	3.333	0.023	1
263.113	3.333	0.019	1
284.47	3.333	2.246	1
287.811	3.333	2.11	1
291.153	3.333	NaN	NaN
294.494	3.333	0.706	0
297.836	3.333	1.482	0
301.177	3.333	0.805	0
322.534	3.333	NaN	NaN
325.875	3.333	0.608	0
329.216	3.333	2.231	1
332.558	3.333	NaN	NaN
335.899	3.333	1.556	1
339.24	3.333	2.76	1
360.597	3.333	NaN	NaN
363.938	3.333	0.507	1
367.28	3.333	2.098	1
370.621	3.333	2.739	1
373.962	3.333	2.084	1
377.304	3.333	2.273	1
398.66	3.333	3.029	1
402.002	3.333	2.674	1
405.343	3.333	1.558	1
408.685	3.333	NaN	NaN
412.026	3.333	0.493	0
415.367	3.333	3.192	1
436.724	3.333	2.924	1
440.065	3.333	NaN	NaN
443.406	3.333	1.337	0
446.748	3.333	0.565	1
450.089	3.333	2.231	1
453.431	3.333	2.558	1
