onset	duration	RT	accuracy
18.023	3.333	1.182	1
21.361	3.333	1.102	1
24.7	3.333	1.382	1
28.039	3.333	1.083	1
31.378	3.333	0.677	1
34.716	3.333	0.76	1
56.067	3.333	0.861	1
59.406	3.333	0.743	1
62.745	3.333	0.847	1
66.084	3.333	0.757	1
69.422	3.333	0.954	1
72.761	3.333	0.977	1
94.112	3.333	0.729	1
97.451	3.333	0.848	1
100.789	3.333	0.812	1
104.128	3.333	1.055	1
107.467	3.333	0.693	1
110.806	3.333	0.703	1
132.157	3.333	1.723	1
135.495	3.333	0.783	1
138.834	3.333	1.227	1
142.173	3.333	0.752	1
145.512	3.333	1.075	1
148.85	3.333	0.803	1
170.201	3.333	1.79	1
173.54	3.333	1.104	1
176.879	3.333	0.65	1
180.218	3.333	0.88	1
183.556	3.333	1.101	1
186.895	3.333	1.5	1
208.246	3.333	1.062	1
211.585	3.333	0.723	1
214.924	3.333	0.908	1
218.262	3.333	0.968	1
221.601	3.333	0.935	1
224.94	3.333	0.899	1
246.291	3.333	0.998	1
249.63	3.333	1.004	1
252.968	3.333	0.719	1
256.307	3.333	0.767	1
259.646	3.333	0.984	1
262.984	3.333	0.964	1
284.336	3.333	0.882	1
287.674	3.333	0.616	1
291.013	3.333	0.761	1
294.352	3.333	0.915	1
297.69	3.333	0.76	1
301.029	3.333	0.721	1
322.38	3.333	0.905	1
325.719	3.333	0.723	1
329.058	3.333	1.026	1
332.396	3.333	0.683	1
335.735	3.333	0.652	1
339.074	3.333	0.876	1
360.424	3.333	1.119	1
363.763	3.333	0.665	1
367.102	3.333	0.687	1
370.44	3.333	0.983	1
373.779	3.333	0.924	1
377.117	3.333	0.707	1
398.468	3.333	0.748	1
401.807	3.333	0.905	1
405.145	3.333	0.801	1
408.484	3.333	0.921	1
411.822	3.333	0.664	1
415.161	3.333	0.725	1
436.512	3.333	0.688	1
439.85	3.333	0.771	1
443.189	3.333	0.84	1
446.528	3.333	0.856	1
449.866	3.333	0.827	1
453.205	3.333	1.047	1
