onset	duration	type
18.03	14	gen
32.03	6	report
56.059	14	gen
70.059	6	report
94.087	14	gen
108.087	6	report
132.115	14	gen
146.115	6	report
170.143	14	gen
184.143	6	report
208.172	14	gen
222.172	6	report
246.2	14	gen
260.2	6	report
284.228	14	gen
298.228	6	report
322.256	14	gen
336.256	6	report
360.285	14	gen
374.285	6	report
398.313	14	gen
412.313	6	report
436.341	14	gen
450.341	6	report
