onset	duration	RT	accuracy
18.032	3.333	NaN	NaN
21.37	3.333	NaN	NaN
24.709	3.333	1.688	1
28.048	3.333	2.08	1
31.386	3.333	2.208	1
34.725	3.333	2.439	1
56.076	3.333	1.96	1
59.414	3.333	2.181	1
62.753	3.333	2.256	1
66.092	3.333	1.96	0
69.43	3.333	1.934	1
72.769	3.333	2.301	1
94.12	3.333	2.159	0
97.458	3.333	2.244	0
100.797	3.333	NaN	NaN
104.136	3.333	0.252	0
107.474	3.333	2.371	1
110.813	3.333	1.951	0
132.164	3.333	2.068	1
135.502	3.333	2.196	1
138.841	3.333	NaN	NaN
142.18	3.333	1.951	1
145.518	3.333	1.654	1
148.857	3.333	1.993	1
170.208	3.333	1.887	1
173.547	3.333	3.011	0
176.885	3.333	NaN	NaN
180.224	3.333	2.287	1
183.563	3.333	2.214	0
186.901	3.333	2.501	1
208.252	3.333	NaN	NaN
211.591	3.333	1.594	1
214.929	3.333	3.08	1
218.268	3.333	1.975	1
221.607	3.333	3.245	1
224.945	3.333	2.685	0
246.296	3.333	2.03	1
249.635	3.333	2.216	1
252.974	3.333	2.849	1
256.312	3.333	1.635	1
259.651	3.333	1.948	1
262.99	3.333	2.166	1
284.34	3.333	1.986	0
287.679	3.333	1.86	1
291.018	3.333	2.328	0
294.356	3.333	1.897	1
297.695	3.333	1.602	0
301.034	3.333	2.204	1
322.385	3.333	1.17	1
325.723	3.333	1.527	1
329.062	3.333	2.441	1
332.401	3.333	1.809	0
335.739	3.333	1.315	0
339.078	3.333	1.575	1
360.429	3.333	2.472	0
363.768	3.333	2.811	1
367.106	3.333	1.822	1
370.445	3.333	1.93	1
373.784	3.333	2.449	0
377.122	3.333	1.755	0
398.473	3.333	1.703	1
401.812	3.333	2.861	1
405.151	3.333	1.575	1
408.489	3.333	1.292	1
411.828	3.333	1.558	1
415.167	3.333	1.593	1
436.518	3.333	2.198	1
439.856	3.333	2.409	0
443.195	3.333	1.884	1
446.534	3.333	2.548	1
449.872	3.333	1.882	1
453.211	3.333	2.71	1
