onset	duration	RT	accuracy
18.221	6.7	0.032	1
24.832	6.7	NaN	NaN
31.443	6.7	0.149	1
56.266	6.7	NaN	NaN
62.894	6.7	0.198	1
69.505	6.7	NaN	NaN
94.328	6.7	0.267	1
100.956	6.7	0.021	1
107.567	6.7	0.239	1
132.407	6.7	0.201	1
139.018	6.7	0.31	1
145.629	6.7	0.232	1
170.452	6.7	0.154	1
177.063	6.7	0.374	1
183.691	6.7	0.009	1
208.531	6.7	0.19	1
215.159	6.7	0.165	1
221.769	6.7	0.084	1
246.593	6.7	0.216	1
253.204	6.7	0.008	1
259.815	6.7	0.543	0
284.639	6.7	0.137	0
291.249	6.7	0.043	1
297.86	6.7	0.076	1
322.701	6.7	0.077	1
329.312	6.7	0.231	0
335.922	6.7	0.301	1
360.763	6.7	0.417	0
367.39	6.7	0.074	1
374.001	6.7	0.163	1
398.842	6.7	0.417	1
405.453	6.7	0.259	1
412.063	6.7	0.337	0
436.887	6.7	0.054	1
443.498	6.7	0.146	1
450.109	6.7	0.224	1
