onset	duration	type
18.025	14	gen
32.025	6	report
56.053	14	gen
70.053	6	report
94.08	14	gen
108.08	6	report
132.108	14	gen
146.108	6	report
170.136	14	gen
184.136	6	report
208.164	14	gen
222.164	6	report
246.192	14	gen
260.192	6	report
284.22	14	gen
298.22	6	report
322.248	14	gen
336.248	6	report
360.276	14	gen
374.276	6	report
398.304	14	gen
412.304	6	report
436.332	14	gen
450.332	6	report
