onset	duration	RT	accuracy
18.023	3.333	1.237	1
21.361	3.333	1.053	1
24.7	3.333	0.778	0
28.039	3.333	0.843	1
31.377	3.333	1.036	1
34.716	3.333	1.456	1
56.067	3.333	0.954	0
59.406	3.333	1.23	0
62.744	3.333	1.367	0
66.083	3.333	1.009	1
69.422	3.333	1.068	1
72.76	3.333	0.889	0
94.111	3.333	1.126	1
97.45	3.333	0.956	1
100.789	3.333	0.817	1
104.127	3.333	1.039	0
107.466	3.333	0.769	0
110.805	3.333	1.04	1
132.156	3.333	1.26	1
135.494	3.333	0.618	0
138.833	3.333	1.685	1
142.172	3.333	0.825	1
145.511	3.333	1.108	1
148.849	3.333	0.915	1
170.2	3.333	0.925	1
173.539	3.333	1.372	1
176.878	3.333	1.022	1
180.216	3.333	0.999	0
183.555	3.333	1.62	1
186.894	3.333	1.593	1
208.245	3.333	1.288	1
211.584	3.333	0.898	1
214.922	3.333	1.31	1
218.261	3.333	0.728	1
221.6	3.333	0.931	0
224.939	3.333	0.994	1
246.29	3.333	0.736	1
249.628	3.333	1.193	1
252.967	3.333	1.25	0
256.306	3.333	1.643	1
259.645	3.333	0.686	1
262.983	3.333	1.077	1
284.334	3.333	1.43	1
287.673	3.333	1.343	1
291.012	3.333	0.851	1
294.351	3.333	0.972	1
297.689	3.333	0.646	0
301.028	3.333	0.712	1
322.379	3.333	0.69	1
325.718	3.333	0.827	0
329.057	3.333	1.844	1
332.395	3.333	0.995	1
335.734	3.333	0.777	0
339.073	3.333	1.106	1
360.424	3.333	0.795	1
363.763	3.333	1.047	0
367.102	3.333	0.683	0
370.44	3.333	1.059	1
373.779	3.333	1.57	1
377.118	3.333	0.831	1
398.469	3.333	0.604	1
401.808	3.333	1.174	1
405.147	3.333	1.152	1
408.485	3.333	0.768	1
411.824	3.333	1.234	1
415.163	3.333	1.14	0
436.514	3.333	1.046	0
439.853	3.333	1.677	0
443.192	3.333	1.054	0
446.53	3.333	1.029	1
449.869	3.333	0.822	1
453.208	3.333	1.478	0
