onset	duration	RT	accuracy
18.235	6.7	0.725	1
24.909	6.7	0.491	1
31.583	6.7	0.001	1
56.481	6.7	0.297	1
63.156	6.7	0.305	1
69.83	6.7	0.305	1
94.728	6.7	0.9	1
101.403	6.7	0.079	1
108.077	6.7	0.378	1
132.975	6.7	0.606	1
139.649	6.7	0.104	1
146.324	6.7	0.23	1
171.222	6.7	0.316	1
177.896	6.7	0.341	1
184.571	6.7	0.164	1
209.469	6.7	0.578	1
216.143	6.7	0.26	1
222.818	6.7	0.234	1
247.715	6.7	0.344	1
254.39	6.7	0.084	1
261.064	6.7	0.521	1
285.962	6.7	0.138	1
292.637	6.7	0.274	1
299.311	6.7	0.704	1
324.209	6.7	0.255	1
330.884	6.7	0.245	1
337.558	6.7	0.29	1
362.456	6.7	0.192	1
369.13	6.7	0.28	1
375.805	6.7	0.26	1
400.703	6.7	0.448	1
407.377	6.7	0.373	1
414.052	6.7	0.369	1
438.95	6.7	0.353	1
445.624	6.7	0.302	1
452.298	6.7	0.634	1
