onset	duration	RT	accuracy
18.028	3.333	1.291	1
21.369	3.333	2.38	1
24.711	3.333	1.684	1
28.052	3.333	1.81	0
31.394	3.333	2.334	1
34.735	3.333	2.168	1
56.091	3.333	1.983	1
59.433	3.333	1.306	0
62.774	3.333	1.098	0
66.116	3.333	1.29	1
69.457	3.333	1.449	1
72.798	3.333	1.793	1
94.155	3.333	1.809	1
97.496	3.333	1.79	1
100.838	3.333	1.941	1
104.179	3.333	2.188	1
107.521	3.333	1.275	1
110.862	3.333	1.241	1
132.218	3.333	3.076	1
135.56	3.333	1.461	1
138.901	3.333	2.802	1
142.243	3.333	1.299	1
145.584	3.333	1.42	1
148.925	3.333	1.268	1
170.282	3.333	1.479	1
173.623	3.333	1.514	1
176.965	3.333	1.269	1
180.306	3.333	2.935	0
183.648	3.333	1.923	0
186.989	3.333	1.507	1
208.345	3.333	2.189	1
211.687	3.333	1.489	1
215.028	3.333	1.509	1
218.369	3.333	1.113	1
221.711	3.333	1.244	1
225.052	3.333	2.231	0
246.409	3.333	1.352	1
249.75	3.333	1.383	1
253.092	3.333	2.075	1
256.433	3.333	2.009	0
259.774	3.333	1.03	1
263.116	3.333	1.124	1
284.472	3.333	1.682	0
287.814	3.333	2.056	1
291.155	3.333	1.606	1
294.497	3.333	1.151	1
297.838	3.333	1.15	1
301.179	3.333	1.294	1
322.536	3.333	1.065	1
325.877	3.333	1.114	1
329.219	3.333	1.597	1
332.56	3.333	1.384	1
335.901	3.333	1.01	1
339.243	3.333	1.807	1
360.599	3.333	2.3	1
363.94	3.333	2.332	1
367.282	3.333	1.462	1
370.623	3.333	1.37	1
373.965	3.333	1.518	1
377.306	3.333	1.086	1
398.663	3.333	1.683	1
402.004	3.333	1.023	1
405.345	3.333	0.848	1
408.687	3.333	1.196	1
412.028	3.333	1.184	1
415.369	3.333	2.05	0
436.726	3.333	1.661	1
440.067	3.333	2.073	0
443.409	3.333	1.4	1
446.75	3.333	1.662	1
450.092	3.333	1.408	1
453.433	3.333	1.311	1
