onset	duration	RT	accuracy
18.022	3.333	1.623	1
21.363	3.333	2.878	1
24.704	3.333	1.748	1
28.046	3.333	2.193	0
31.387	3.333	1.635	1
34.729	3.333	1.846	1
56.085	3.333	1.446	1
59.427	3.333	1.612	1
62.768	3.333	2.794	1
66.109	3.333	1.923	1
69.451	3.333	2.575	1
72.792	3.333	1.819	1
94.149	3.333	1.805	1
97.49	3.333	2.908	1
100.832	3.333	1.876	1
104.173	3.333	2.58	1
107.514	3.333	1.734	1
110.856	3.333	2.245	1
132.212	3.333	2.111	1
135.553	3.333	2.414	1
138.895	3.333	1.462	1
142.236	3.333	1.925	1
145.578	3.333	2.749	1
148.919	3.333	2.687	0
170.276	3.333	2.514	1
173.617	3.333	3.307	0
176.958	3.333	0.021	1
180.3	3.333	1.438	1
183.641	3.333	2.359	1
186.982	3.333	2.393	1
208.339	3.333	NaN	NaN
211.68	3.333	0.031	1
215.022	3.333	2.615	1
218.363	3.333	2.213	1
221.705	3.333	1.457	1
225.046	3.333	2.074	1
246.402	3.333	2.822	1
249.744	3.333	1.948	1
253.085	3.333	2.053	1
256.427	3.333	2.553	1
259.768	3.333	2.129	1
263.109	3.333	1.902	1
284.466	3.333	2.16	1
287.807	3.333	1.455	1
291.148	3.333	2.087	1
294.49	3.333	NaN	NaN
297.831	3.333	2.006	1
301.173	3.333	1.53	1
322.529	3.333	2.109	1
325.871	3.333	2.045	1
329.212	3.333	2.684	1
332.553	3.333	2.647	1
335.895	3.333	1.809	1
339.236	3.333	1.678	1
360.593	3.333	2.306	1
363.934	3.333	2.148	1
367.276	3.333	1.662	1
370.617	3.333	2.079	1
373.958	3.333	1.631	1
377.3	3.333	1.471	0
398.656	3.333	1.571	1
401.998	3.333	2.24	1
405.339	3.333	1.676	1
408.68	3.333	2.185	1
412.022	3.333	2.332	0
415.363	3.333	1.423	1
436.719	3.333	2.108	1
440.061	3.333	1.978	1
443.402	3.333	1.891	1
446.744	3.333	1.87	1
450.085	3.333	2.143	1
453.427	3.333	2.108	1
