onset	duration	RT	accuracy
18.228	6.7	0.468	1
24.902	6.7	0.36	1
31.576	6.7	0.277	1
56.474	6.7	0.427	1
63.149	6.7	0.296	1
69.823	6.7	0.233	1
94.721	6.7	0.91	1
101.395	6.7	0.386	1
108.07	6.7	0.393	1
132.968	6.7	0.717	1
139.642	6.7	0.414	1
146.317	6.7	0.598	1
171.215	6.7	0.31	1
177.889	6.7	0.479	1
184.564	6.7	0.821	1
209.461	6.7	0.394	1
216.136	6.7	0.34	1
222.81	6.7	0.412	1
247.708	6.7	0.346	1
254.382	6.7	0.269	1
261.057	6.7	0.302	1
285.955	6.7	0.279	0
292.63	6.7	0.358	1
299.304	6.7	0.474	1
324.202	6.7	0.368	1
330.876	6.7	0.704	1
337.551	6.7	0.381	1
362.448	6.7	0.594	1
369.123	6.7	0.297	1
375.797	6.7	0.281	1
400.695	6.7	0.362	1
407.37	6.7	0.255	1
414.044	6.7	0.267	1
438.942	6.7	0.506	1
445.616	6.7	0.312	1
452.291	6.7	0.274	1
