onset	duration	RT	accuracy
18.023	3.333	2.115	1
21.364	3.333	2.217	1
24.705	3.333	2.1	1
28.047	3.333	1.965	0
31.388	3.333	2.275	1
34.73	3.333	2.573	1
56.086	3.333	1.874	1
59.428	3.333	2.377	1
62.769	3.333	2.502	1
66.11	3.333	2.281	1
69.452	3.333	2.351	1
72.793	3.333	2.309	1
94.15	3.333	2.721	1
97.491	3.333	NaN	NaN
100.832	3.333	0.411	0
104.174	3.333	2.517	1
107.515	3.333	1.904	1
110.856	3.333	2.245	1
132.213	3.333	2.408	1
135.554	3.333	3.055	1
138.896	3.333	2.248	1
142.237	3.333	2.377	1
145.578	3.333	2.259	1
148.92	3.333	2.61	1
170.277	3.333	2.242	1
173.618	3.333	3.079	1
176.959	3.333	2.459	1
180.301	3.333	1.871	1
183.642	3.333	NaN	NaN
186.983	3.333	2.081	1
208.34	3.333	2.387	1
211.681	3.333	2.292	1
215.023	3.333	1.783	1
218.364	3.333	2.46	1
221.706	3.333	1.663	1
225.047	3.333	2.199	1
246.403	3.333	NaN	NaN
249.745	3.333	0.3	1
253.086	3.333	3.021	1
256.427	3.333	2.885	1
259.769	3.333	2.04	0
263.11	3.333	2.012	1
284.467	3.333	2.677	1
287.808	3.333	1.485	1
291.149	3.333	1.954	1
294.491	3.333	2.661	1
297.832	3.333	1.394	1
301.174	3.333	1.861	1
322.53	3.333	1.998	1
325.872	3.333	1.986	1
329.213	3.333	2.235	1
332.555	3.333	2.797	0
335.896	3.333	2.87	1
339.237	3.333	1.997	1
360.594	3.333	2.995	1
363.935	3.333	1.685	1
367.276	3.333	2.239	1
370.618	3.333	2.306	1
373.959	3.333	2.343	1
377.301	3.333	2.73	1
398.657	3.333	2.54	1
401.999	3.333	2.129	1
405.34	3.333	1.976	1
408.681	3.333	2.202	1
412.023	3.333	2.264	0
415.364	3.333	1.59	1
436.721	3.333	2.169	1
440.062	3.333	2.871	1
443.403	3.333	2.317	1
446.745	3.333	2.795	1
450.086	3.333	2.14	1
453.427	3.333	2.339	1
