onset	duration	RT	accuracy
18.022	3.333	1.3	1
21.361	3.333	0.741	1
24.7	3.333	0.936	1
28.039	3.333	0.685	1
31.377	3.333	0.644	1
34.716	3.333	0.791	1
56.067	3.333	1.004	1
59.406	3.333	0.65	1
62.744	3.333	0.629	1
66.083	3.333	0.937	1
69.422	3.333	0.822	1
72.76	3.333	0.825	1
94.111	3.333	1.119	1
97.45	3.333	0.72	1
100.789	3.333	0.863	1
104.127	3.333	1.305	1
107.466	3.333	0.88	1
110.805	3.333	0.981	1
132.156	3.333	0.931	1
135.495	3.333	1.112	1
138.833	3.333	1.03	1
142.172	3.333	1.098	1
145.511	3.333	0.818	1
148.849	3.333	0.714	1
170.2	3.333	1.085	1
173.539	3.333	1.487	1
176.878	3.333	0.899	1
180.216	3.333	0.951	1
183.555	3.333	0.949	1
186.894	3.333	1.483	1
208.245	3.333	0.827	1
211.583	3.333	0.967	0
214.922	3.333	0.743	1
218.261	3.333	0.924	0
221.6	3.333	1.009	1
224.938	3.333	0.819	1
246.289	3.333	1.202	1
249.628	3.333	1.105	1
252.967	3.333	1.126	1
256.305	3.333	1.084	1
259.644	3.333	0.818	1
262.983	3.333	0.823	1
284.334	3.333	0.877	1
287.672	3.333	0.917	1
291.011	3.333	1.199	0
294.35	3.333	1.261	1
297.688	3.333	1.185	1
301.027	3.333	1.265	1
322.378	3.333	1.073	1
325.717	3.333	0.694	1
329.056	3.333	2.097	1
332.394	3.333	1.058	1
335.733	3.333	0.683	1
339.072	3.333	1.212	1
360.423	3.333	0.99	1
363.761	3.333	0.682	1
367.1	3.333	1.133	1
370.439	3.333	1.07	1
373.777	3.333	0.968	1
377.116	3.333	2.19	1
398.467	3.333	0.813	1
401.806	3.333	0.848	1
405.144	3.333	0.813	1
408.483	3.333	0.885	1
411.822	3.333	0.79	1
415.161	3.333	0.801	1
436.512	3.333	1.511	1
439.85	3.333	1.21	1
443.189	3.333	0.806	1
446.528	3.333	0.773	1
449.866	3.333	2.089	1
453.205	3.333	NaN	NaN
