onset	duration	RT	accuracy
18.027	3.333	2.015	1
21.366	3.333	1.576	1
24.704	3.333	1.494	1
28.043	3.333	1.194	1
31.382	3.333	1.775	1
34.721	3.333	2.031	1
56.072	3.333	1.618	1
59.41	3.333	1.535	0
62.749	3.333	1.275	0
66.088	3.333	1.389	1
69.426	3.333	1.211	1
72.765	3.333	2.012	1
94.116	3.333	2.466	1
97.455	3.333	1.794	1
100.793	3.333	1.726	1
104.132	3.333	1.805	1
107.471	3.333	2.027	1
110.81	3.333	1.679	0
132.16	3.333	1.631	1
135.499	3.333	1.665	1
138.838	3.333	2.061	1
142.177	3.333	1.53	1
145.515	3.333	1.456	1
148.854	3.333	1.756	1
170.205	3.333	1.809	1
173.544	3.333	2.82	1
176.882	3.333	3.149	1
180.221	3.333	1.918	0
183.56	3.333	2.801	0
186.898	3.333	NaN	NaN
208.249	3.333	1.596	1
211.588	3.333	1.425	1
214.927	3.333	1.713	1
218.266	3.333	1.961	1
221.604	3.333	1.238	1
224.943	3.333	2.74	0
246.294	3.333	1.344	1
249.633	3.333	1.883	1
252.971	3.333	2.699	1
256.31	3.333	1.75	1
259.649	3.333	1.858	1
262.987	3.333	2.86	1
284.338	3.333	1.586	1
287.677	3.333	2.715	1
291.016	3.333	2.801	0
294.354	3.333	1.231	1
297.693	3.333	1.419	1
301.032	3.333	1.853	0
322.383	3.333	1.249	1
325.722	3.333	1.967	1
329.06	3.333	2.218	1
332.399	3.333	3.213	1
335.738	3.333	1.284	0
339.076	3.333	1.626	1
360.427	3.333	2.45	1
363.766	3.333	1.638	1
367.105	3.333	1.992	1
370.443	3.333	1.379	1
373.782	3.333	2.01	1
377.121	3.333	1.883	1
398.472	3.333	1.146	1
401.81	3.333	1.64	1
405.149	3.333	1.064	1
408.488	3.333	1.532	1
411.827	3.333	1.533	1
415.165	3.333	1.871	1
436.516	3.333	2.511	1
439.855	3.333	NaN	NaN
443.194	3.333	0.483	0
446.532	3.333	2.114	1
449.871	3.333	2.704	1
453.21	3.333	1.443	1
