onset	duration	RT	accuracy
18.23	6.7	0.559	1
24.904	6.7	0.211	1
31.579	6.7	0.088	1
56.477	6.7	0.292	1
63.151	6.7	0.261	1
69.826	6.7	0.248	1
94.724	6.7	0.228	1
101.398	6.7	0.226	1
108.073	6.7	0.326	1
132.97	6.7	0.182	1
139.645	6.7	0.253	0
146.319	6.7	0.167	1
171.217	6.7	0.22	1
177.892	6.7	0.179	1
184.566	6.7	0.397	0
209.464	6.7	0.338	1
216.139	6.7	0.215	1
222.813	6.7	0.217	1
247.711	6.7	0.342	0
254.385	6.7	0.237	1
261.06	6.7	0.199	1
285.958	6.7	0.496	1
292.632	6.7	0.386	0
299.307	6.7	0.203	0
324.204	6.7	0.651	1
330.879	6.7	0.318	1
337.553	6.7	0.237	0
362.451	6.7	0.481	1
369.126	6.7	0.285	1
375.8	6.7	0.296	1
400.698	6.7	0.263	1
407.373	6.7	0.529	1
414.047	6.7	0.227	1
438.945	6.7	0.195	0
445.619	6.7	0.24	1
452.294	6.7	0.327	1
